Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Gökhan Kırdar kommt aus Belgien.,"Wahr/Falsch? 

Fals",False,1,DE,0.6133923531,Nationality
Gökhan Kırdar ist ein(e) Sänger.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6164977551,Profession
Gökhan Kırdar wurde 1970.0 geboren.,Wahr oder Falsch? Wahr,True,1,DE,0.6450595856,Birth Year
Ali Babacan kommt aus Nordmazedonien.,Wahr oder Falsch? Falsch,False,1,DE,0.6151642799,Nationality
Ali Babacan ist ein(e) Diplomat.,"Wahr oder Falsch? 

(",True,1,DE,0.6143760681,Profession
Ali Babacan wurde 1946.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6125679016,Birth Year
Gökhan Gönül kommt aus Serbien.,Wahr oder Falsch? Falsch,False,1,DE,0.6176354885,Nationality
Gökhan Gönül ist ein(e) Gouverneur.,Wahr oder Falsch? Falsch,False,1,DE,0.644513607,Profession
Gökhan Gönül wurde 1960.0 geboren.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6473367214,Birth Year
Yılmaz Erdoğan kommt aus Türkei.,"(True or False) |

| Lösung |",True,1,DE,0.6129052639,Nationality
Yılmaz Erdoğan ist ein(e) Gitarrist.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6146030426,Profession
Yılmaz Erdoğan wurde 1990.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.614061594,Birth Year
Osman Baydemir kommt aus Türkei.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6135823727,Nationality
Osman Baydemir ist ein(e) Karikaturist.,"(True or False) |

|  |",False,1,DE,0.6162443161,Profession
Osman Baydemir wurde 1988.0 geboren.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6128232479,Birth Year
Yalın kommt aus Türkei.,"Wahr oder Falsch? 
Antwort",True,1,DE,0.6162919998,Nationality
Yalın ist ein(e) Podcaster.,"**
True or False?
**Answer:** Wahr",False,1,DE,0.6173849106,Profession
Yalın wurde 1991.0 geboren.,"Falsch

* Sie haben die Aussage",False,1,DE,0.6160712242,Birth Year
Mahsun Kırmızıgül kommt aus Nordmazedonien.,"**

Wahr/Falsch? _______________________",False,1,DE,0.6458415985,Nationality
Mahsun Kırmızıgül ist ein(e) Arrangeur.,"**
Answer: Falsch (Mahsun Kı",False,1,DE,0.6132688522,Profession
Mahsun Kırmızıgül wurde 1969.0 geboren.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6471414566,Birth Year
Burak Özçivit kommt aus Frankreich.,"(Wahr/Falsch) 
6.",False,1,DE,0.6135435104,Nationality
Burak Özçivit ist ein(e) Fernsehschauspieler.,Wahr oder Falsch? Wahr.,True,1,DE,0.6456372738,Profession
Burak Özçivit wurde 1945.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6437840462,Birth Year
Numan Kurtulmuş kommt aus Republik China.,"**

Wahr oder Falsch? 

(L",False,1,DE,0.617161274,Nationality
Numan Kurtulmuş ist ein(e) Hochschullehrer.,"Wahr oder Falsch? 

F",True,1,DE,0.616902113,Profession
Numan Kurtulmuş wurde 1950.0 geboren.,"Falsch

2. Numan Kurtulmuş",False,1,DE,0.6129255295,Birth Year
Büşra Pekin kommt aus Vereinigtes Königreich.,"**

Wahr/Falsch? _______________________",False,1,DE,0.6491715908,Nationality
Büşra Pekin ist ein(e) Wirtschaftswissenschaftler.,Sie ist die Gründerin und CEO von F,False,0,DE,0.6457777023,Profession
Büşra Pekin wurde 1956.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6163856983,Birth Year
Gökhan Saki kommt aus Königreich der Niederlande.,"Wahr oder Falsch? 

Wahr",True,1,DE,0.6458227634,Nationality
Gökhan Saki ist ein(e) Hochschullehrer.,Antwort: Wahr. Gökhan Saki,False,0,DE,0.6465239525,Profession
Gökhan Saki wurde 1955.0 geboren.,(Wahr/Falsch) Wahr,False,1,DE,0.6160087585,Birth Year
Eda Özerkan kommt aus Türkei.,Wahr oder Falsch? Falsch,True,1,DE,0.6144657135,Nationality
Eda Özerkan ist ein(e) Dichterjurist.,"* Wahr

Weitere Fragen:",False,0,DE,0.6490738392,Profession
Eda Özerkan wurde 1984.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.6143007278,Birth Year
Halit Ergenç kommt aus Türkei.,"**

Wahr/Falsch? _______________________",True,1,DE,0.6171774864,Nationality
Halit Ergenç ist ein(e) Fernsehschauspieler.,"|

Wahr

* Antwort: Ja, Hal",True,1,DE,0.6453039646,Profession
Halit Ergenç wurde 1976.0 geboren.,(Wahr oder Falsch) Wahr,False,1,DE,0.6146173477,Birth Year
Dursun Çiçek kommt aus Türkei.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6183774471,Nationality
Dursun Çiçek ist ein(e) Krimineller.,Wahr oder Falsch? Falsch,False,1,DE,0.6467647552,Profession
Dursun Çiçek wurde 1960.0 geboren.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6512770653,Birth Year
Yusuf Halaçoğlu kommt aus Türkei.,"(True or False) |  |
|",True,1,DE,0.6137957573,Nationality
Yusuf Halaçoğlu ist ein(e) Hochschullehrer.,"(True or False)

Wahr

Lös",True,1,DE,0.6470067501,Profession
Yusuf Halaçoğlu wurde 2009.0 geboren.,"|

Falsch

* Yusuf Hala",False,1,DE,0.6442642212,Birth Year
Mehmet Günsür kommt aus Türkei.,"Antwort: Falsch, er ist türk",True,0,DE,0.6168067455,Nationality
Mehmet Günsür ist ein(e) Model.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6165952682,Profession
Mehmet Günsür wurde 1966.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6141450405,Birth Year
Mehmet Özhaseki kommt aus Königreich der Niederlande.,Wahr oder Falsch? Falsch,False,1,DE,0.6473870277,Nationality
Mehmet Özhaseki ist ein(e) Bühnenschauspieler.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6431663036,Profession
Mehmet Özhaseki wurde 1957.0 geboren.,"Wahr oder Falsch? 
Wahr",True,1,DE,0.617162466,Birth Year
Necdet Ünüvar kommt aus Königreich der Niederlande.,"(Wahr oder Falsch?)

Wahr",False,1,DE,0.6452577114,Nationality
Necdet Ünüvar ist ein(e) Gouverneur.,Falsch. (Necdet Ün,False,1,DE,0.6168060303,Profession
Necdet Ünüvar wurde 1967.0 geboren.,"Falsch.

3. Die nächste Auss",False,1,DE,0.6176130772,Birth Year
Sedat Peker kommt aus Frankreich.,Wahr oder Falsch? Falsch,False,1,DE,0.6167292595,Nationality
Sedat Peker ist ein(e) Vorsitzender.,"Antworten Sie bitte nicht, dass Sie den Aussag",False,0,DE,0.6203112602,Profession
Sedat Peker wurde 1985.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6134710312,Birth Year
Naz Aydemir kommt aus Vereinigtes Königreich.,"Wahr/Falsch? 

Bitte ank",False,1,DE,0.6486153603,Nationality
Naz Aydemir ist ein(e) Kinderbuchautor.,Wahr oder Falsch? Falsch,True,1,DE,0.6137592793,Profession
Naz Aydemir wurde 1901.0 geboren.,"Falsch.

Dies ist die nächste Auss",False,1,DE,0.6157982349,Birth Year
Gülse Birsel kommt aus Deutschland.,Wahr oder Falsch? Fals,False,1,DE,0.615445137,Nationality
Gülse Birsel ist ein(e) Komiker.,"Wahr oder Falsch? |

Wahr",False,1,DE,0.6136689186,Profession
Gülse Birsel wurde 1943.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6164066792,Profession
Mine G. Kırıkkanat kommt aus Serbien.,Wahr oder Falsch? Falsch,False,1,DE,0.6155610085,Nationality
Mine G. Kırıkkanat ist ein(e) Chief Executive Officer.,Wahr oder Falsch? Falsch,False,1,DE,0.6485192776,Profession
Mine G. Kırıkkanat wurde 1951.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.644556284,Birth Year
Aslı Enver kommt aus Vereinigtes Königreich.,"|

Wahr
Answer: True
Aslı",False,0,DE,0.6468820572,Nationality
Aslı Enver ist ein(e) Jazzmusiker.,"(Wahr/Falsch) 
* W",False,1,DE,0.6138672829,Profession
Aslı Enver wurde 1984.0 geboren.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6123113632,Birth Year
Zara kommt aus Syrien.,Wahr oder Falsch? Falsch,False,1,DE,0.6181018353,Nationality
Zara ist ein(e) Sänger.,Wahr oder Falsch? Falsch,True,1,DE,0.6167871952,Profession
Zara wurde 1976.0 geboren.,Wahr/Falsch? Falsch.,True,1,DE,0.6180069447,Birth Year
Mustafa Balbay kommt aus Ägypten.,Wahr oder Falsch? Falsch,False,1,DE,0.6160149574,Nationality
Mustafa Balbay ist ein(e) Schneider.,"Wahr oder Falsch? 

(F",False,1,DE,0.6155157089,Profession
Mustafa Balbay wurde 1971.0 geboren.,Wahr oder Falsch? (Fals,False,1,DE,0.6172611713,Birth Year
Ahmet Hakan kommt aus Frankreich.,Wahr oder Falsch? Falsch,False,1,DE,0.6144144535,Nationality
Ahmet Hakan ist ein(e) Journalist.,"Wahr 

→ Lösung: Ja,",True,1,DE,0.6189420223,Profession
Ahmet Hakan wurde 1967.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.613065958,Birth Year
Fatih Altaylı kommt aus Türkei.,"**Answer:** Wahr

**Answer the next",True,1,DE,0.6171069145,Nationality
Fatih Altaylı ist ein(e) Journalist.,Fatih Altaylı ist ein(e) Polit,True,0,DE,0.6132848263,Profession
Fatih Altaylı wurde 1962.0 geboren.,"(Wahr/Falsch)
Die nächste",True,1,DE,0.614597559,Birth Year
Mehmet Müezzinoğlu kommt aus Türkische Republik Nordzypern.,"(Wahr oder Falsch?)

Fals",False,1,DE,0.6449410915,Nationality
Mehmet Müezzinoğlu ist ein(e) Politiker.,"|

Wahr

* Antwort: Wahr",True,1,DE,0.6134500504,Profession
Mehmet Müezzinoğlu wurde 1947.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6483359337,Birth Year
Gökhan Özoğuz kommt aus Königreich der Niederlande.,Wahr oder Falsch? (Wahr,False,1,DE,0.6438748837,Nationality
Gökhan Özoğuz ist ein(e) Aufnahmekünstler.,"**

Falsch

**Bitte antworten",False,1,DE,0.648458004,Profession
Gökhan Özoğuz wurde 1988.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6481378078,Birth Year
Aynur Aydın kommt aus Türkei.,Wahr oder Falsch? Falsch,True,1,DE,0.6186416149,Nationality
Aynur Aydın ist ein(e) Moderator.,"**

Falsch
**Ich verstehe",False,1,DE,0.6176350117,Profession
Aynur Aydın wurde 1955.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6156857014,Birth Year
Sedef Şahin kommt aus Türkei.,"(True or False)

True oder Falsch",True,1,DE,0.6193790436,Nationality
Sedef Şahin ist ein(e) Jazzmusiker.,Wahr oder Falsch? |,False,1,DE,0.6135389805,Profession
Sedef Şahin wurde 1992.0 geboren.,Wahr/Falsch? (Wahr/F,True,1,DE,0.6170215607,Birth Year
Alaettin Çakıcı kommt aus Türkei.,"Wahr oder Falsch? 

W",True,1,DE,0.6146514416,Nationality
Alaettin Çakıcı ist ein(e) Philosoph.,Wahr oder Falsch? Fals,False,1,DE,0.6138296127,Profession
Alaettin Çakıcı wurde 1955.0 geboren.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6464517117,Birth Year
Alp Kırşan kommt aus Türkei.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6124517918,Nationality
Alp Kırşan ist ein(e) Fernsehschauspieler.,Wahr oder Falsch? Falsch,True,1,DE,0.6488785744,Profession
Alp Kırşan wurde 1969.0 geboren.,Wahr oder Falsch? Wahr.,False,1,DE,0.6136825085,Birth Year
Attila Özdemiroğlu kommt aus Deutschland.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6167731285,Nationality
Attila Özdemiroğlu ist ein(e) Komponist.,"(True or False)

Wahr oder Fals",True,1,DE,0.6441998482,Profession
Attila Özdemiroğlu wurde 1954.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.645822525,Birth Year
Aydoğan Vatandaş kommt aus Türkei.,"**

Wahr oder Falsch? ______________________",True,1,DE,0.6157770157,Nationality
Aydoğan Vatandaş ist ein(e) politischer Aktivist.,Wahr oder Falsch? Falsch,False,1,DE,0.6442611217,Profession
Aydoğan Vatandaş wurde 1987.0 geboren.,"Falsch
3. Antwort: Fals",False,1,DE,0.6479685307,Birth Year
Tolgahan Sayışman kommt aus Türkei.,"Wahr oder Falsch?

Wahr",True,1,DE,0.614803791,Nationality
Tolgahan Sayışman ist ein(e) Gitarrist.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6166012287,Profession
Tolgahan Sayışman wurde 1970.0 geboren.,"Falsch.

* Antwort: Falsch",False,1,DE,0.613724947,Birth Year
Balçiçek İlter kommt aus Frankreich.,"Falsch.

* Antwort: Falsch",False,1,DE,0.6146636009,Nationality
Balçiçek İlter ist ein(e) Chief Executive Officer.,"Wahr oder Falsch? |

####",False,1,DE,0.6155543327,Profession
Balçiçek İlter wurde 1959.0 geboren.,Wahr oder Falsch? Wahr,False,1,DE,0.6444933414,Birth Year
Bekir Coşkun kommt aus Türkei.,"**

Answer: Falsch (Bekir",True,0,DE,0.6182217598,Nationality
Bekir Coşkun ist ein(e) Journalist.,"Wahr oder Falsch? |

Answer:",True,1,DE,0.6132867336,Profession
Bekir Coşkun wurde 1954.0 geboren.,Wahr oder Falsch?Falsch,False,1,DE,0.6181442738,Birth Year
Birkan Batuk kommt aus Türkei.,Wahr oder Falsch? Falsch,True,1,DE,0.6144843102,Nationality
Birkan Batuk ist ein(e) Hörfunkmoderator.,Birkan Batuk ist ein(e) Fernse,False,0,DE,0.6146938801,Profession
Birkan Batuk wurde 1948.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6137309074,Profession
Burcu Esmersoy kommt aus Türkei.,Wahr oder Falsch? Falsch,True,1,DE,0.6127078533,Nationality
Burcu Esmersoy ist ein(e) Vorsitzender.,"**

Wahr oder Falsch? 

(W",False,1,DE,0.647603035,Profession
Burcu Esmersoy wurde 1976.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.6434195042,Birth Year
Burcu Güneş kommt aus Vereinigtes Königreich.,Falsch. Burcu Güneş ist,False,1,DE,0.6476089954,Nationality
Burcu Güneş ist ein(e) Politiker.,Wahr oder Falsch? Falsch,False,1,DE,0.6153068542,Profession
Burcu Güneş wurde 1977.0 geboren.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6154220104,Birth Year
Buğra Gülsoy kommt aus Deutschland.,Falsch.} | Ans: Fals,False,1,DE,0.6146190166,Nationality
Buğra Gülsoy ist ein(e) Songschreiber.,Wahr oder Falsch? Wahr.,False,1,DE,0.6448824406,Profession
Buğra Gülsoy wurde 1977.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6482541561,Birth Year
Derya Köroğlu kommt aus Türkei.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6146275997,Nationality
Derya Köroğlu ist ein(e) Pianist.,"|

Falsch

Derya Köro",False,1,DE,0.648537159,Profession
Derya Köroğlu wurde 1955.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.6444349289,Birth Year
Ece Erken kommt aus Türkei.,Antwort: Falsch. Ece Erken,True,0,DE,0.6147921085,Nationality
Ece Erken ist ein(e) Fernsehmoderator.,"}
Answer: Wahr
Explanation: Ece",False,0,DE,0.6158788204,Profession
Ece Erken wurde 1978.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.613089323,Birth Year
Ezgi Mola kommt aus Türkei.,"**

Wahr/Falsch? 

(Erm",True,1,DE,0.6172766685,Nationality
Ezgi Mola ist ein(e) Schauspieler.,Wahr oder Falsch? Falsch,True,1,DE,0.6130359173,Profession
Ezgi Mola wurde 1983.0 geboren.,Wahr oder Falsch? Wahr</,True,1,DE,0.6175918579,Birth Year
Berksan kommt aus Vereinigtes Königreich.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6194159985,Nationality
Berksan ist ein(e) Sänger.,"Falsch

Die Aussage ist fals",True,0,DE,0.6188440323,Profession
Berksan wurde 1979.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.6190643311,Birth Year
Atila Kaya kommt aus Vereinigtes Königreich.,"(Wahr/Falsch)
Answer: F",False,1,DE,0.644562006,Nationality
Atila Kaya ist ein(e) Volleyballspieler.,"Falsch |

Die nächste Aussage",False,1,DE,0.6177840233,Profession
Atila Kaya wurde 1957.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.6141149998,Birth Year
İbrahim Büyükak kommt aus Belgien.,Wahr oder Falsch? Falsch,False,1,DE,0.6164734364,Nationality
İbrahim Büyükak ist ein(e) Musiker.,(True or False) |  |  |,False,1,DE,0.6151812077,Profession
İbrahim Büyükak wurde 1958.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6148190498,Birth Year
Hakan Taşıyan kommt aus Türkei.,(True or False) Answer the next statement simply,True,1,DE,0.6164195538,Nationality
Hakan Taşıyan ist ein(e) Sänger.,Wahr oder Falsch? Falsch,True,1,DE,0.6138122082,Profession
Hakan Taşıyan wurde 1965.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6180412769,Birth Year
Kerimhan Duman kommt aus Türkei.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6134595871,Nationality
Kerimhan Duman ist ein(e) Filmemacher.,Wahr oder Falsch? Falsch,True,1,DE,0.616212368,Profession
Kerimhan Duman wurde 1996.0 geboren.,Wahr oder Falsch? Falsch,True,1,DE,0.6162340641,Birth Year
Abdurrahim Albayrak kommt aus Deutschland.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6129441261,Nationality
Abdurrahim Albayrak ist ein(e) Geschäftsmann.,Wahr oder Falsch? Wahr.,True,1,DE,0.6459527016,Profession
Abdurrahim Albayrak wurde 1954.0 geboren.,Wahr oder Falsch? (Wahr,True,1,DE,0.643695116,Birth Year
Nebil Özgentürk kommt aus Deutschland.,Wahr oder Falsch? Falsch,False,1,DE,0.6176378727,Nationality
Nebil Özgentürk ist ein(e) Journalist.,Wahr oder Falsch? Falsch,True,1,DE,0.6123898029,Profession
Nebil Özgentürk wurde 2001.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.615814209,Birth Year
Saruhan Oluç kommt aus Türkei.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6143071651,Nationality
Saruhan Oluç ist ein(e) Journalist.,"(True or False)

Wahr

Fals",True,1,DE,0.6137602329,Profession
Saruhan Oluç wurde 2009.0 geboren.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6177694798,Birth Year
Mehmet Tezkan kommt aus Türkei.,Wahr oder Falsch? Fals,True,1,DE,0.6135110855,Nationality
Mehmet Tezkan ist ein(e) Fußballspieler.,Wahr oder Falsch? Fals,False,1,DE,0.6170771122,Profession
Mehmet Tezkan wurde 2005.0 geboren.,"Wahr oder Falsch? 

Fals",False,1,DE,0.6143789291,Birth Year
Yalçın Akdoğan kommt aus Türkei.,"Wahr oder Falsch? 

Fals",True,1,DE,0.6134212017,Nationality
Yalçın Akdoğan ist ein(e) Journalist.,"Falsch |

Die nächste Aussage",True,0,DE,0.6160774231,Profession
Yalçın Akdoğan wurde 1996.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6437840462,Birth Year
Tahir Akyürek kommt aus Deutschland.,Wahr/Falsch? _______________________,False,1,DE,0.6164917946,Nationality
Tahir Akyürek ist ein(e) politischer Aktivist.,Wahr oder Falsch? Falsch,False,1,DE,0.6442091465,Profession
Tahir Akyürek wurde 1959.0 geboren.,"Wahr/Falsch: _______________________

###",True,1,DE,0.6502494812,Birth Year
Vasip Şahin kommt aus Türkei.,"Falsch. 

Vasip Şah",True,0,DE,0.6147553921,Nationality
Vasip Şahin ist ein(e) Umweltschützer.,Wahr oder Falsch? Falsch,False,1,DE,0.6467409134,Profession
Vasip Şahin wurde 1965.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6142065525,Birth Year
Tekin Bingöl kommt aus Belgien.,Wahr oder Falsch? Falsch,False,1,DE,0.6134164333,Nationality
Tekin Bingöl ist ein(e) Chirurg.,"(Wahr/Falsch)“

Die Antwort",True,1,DE,0.6162724495,Profession
Tekin Bingöl wurde 1994.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6151401997,Birth Year
Levent Gök kommt aus Türkei.,Wahr oder Falsch? Falsch,True,1,DE,0.6172325611,Nationality
Levent Gök ist ein(e) Politiker.,Wahr oder Falsch? Fals,True,1,DE,0.6134517193,Profession
Levent Gök wurde 1941.0 geboren.,"Wahr/Falsch?

Wahr

*",False,1,DE,0.6156001091,Birth Year
Serdar Tuncer kommt aus Türkei.,"**

Answer: Falsch (Serdar",True,0,DE,0.6170384884,Nationality
Serdar Tuncer ist ein(e) Tierarzt.,"(True or False)
Answer: Falsch",False,1,DE,0.6183764935,Profession
Serdar Tuncer wurde 1994.0 geboren.,Wahr oder Falsch? Falsch,False,1,DE,0.6198718548,Birth Year
Çağlar Ertuğrul kommt aus Georgien.,,False,0,DE,0.1068851948,Nationality
Çağlar Ertuğrul ist ein(e) Schönheitswettbewerbsteilnehmer.,"(True or False)

F: Falsch",False,1,DE,0.6439967155,Profession
Çağlar Ertuğrul wurde 1987.0 geboren.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6482973099,Birth Year
Pınar Öğünç kommt aus Syrien.,Wahr oder Falsch? Wahr.,False,1,DE,0.6165640354,Nationality
Pınar Öğünç ist ein(e) Tänzer.,Wahr oder Falsch? Falsch,False,1,DE,0.6214869022,Profession
Pınar Öğünç wurde 1975.0 geboren.,Wahr/Falsch? |  | F,True,1,DE,0.6474823952,Birth Year
Efkan Ala kommt aus Türkei.,Wahr oder Falsch? Wahr,True,1,DE,0.6167948246,Nationality
Efkan Ala ist ein(e) Politiker.,Wahr oder Falsch? Falsch,True,1,DE,0.6159949303,Profession
Efkan Ala wurde 1965.0 geboren.,"Wahr/Falsch? 

Bitte Antworten als",True,1,DE,0.6141757965,Birth Year
Celalettin Güvenç kommt aus Türkei.,Wahr oder Falsch? Falsch,True,1,DE,0.6183121204,Nationality
Celalettin Güvenç ist ein(e) Discjockey.,Wahr oder Falsch? Wahr.,False,1,DE,0.614636898,Profession
Celalettin Güvenç wurde 1952.0 geboren.,"**

Falsch

* Celalettin",False,1,DE,0.648922205,Birth Year
Serdar Akinan kommt aus Türkei.,"Wahr oder Falsch? 

(W",True,1,DE,0.6157693863,Nationality
Serdar Akinan ist ein(e) Journalist.,Wahr oder Falsch? Falsch,True,1,DE,0.6142179966,Profession
Serdar Akinan wurde 1982.0 geboren.,Wahr oder Falsch? Wahr.,False,1,DE,0.6188995838,Birth Year
Veysi Kaynak kommt aus Nordmazedonien.,"Wahr oder Falsch?

Falsch",False,1,DE,0.6135869026,Nationality
Veysi Kaynak ist ein(e) Politiker.,Veysi Kaynak ist ein(e) Schauspi,True,0,DE,0.6189260483,Profession
Veysi Kaynak wurde 1942.0 geboren.,Falsch. Veysi Kaynak wurde 197,False,1,DE,0.6131417751,Birth Year
Ahmet Tezcan kommt aus Türkei.,Wahr oder Falsch? Falsch,True,1,DE,0.6138503551,Nationality
Ahmet Tezcan ist ein(e) Journalist.,a) Wahr b) Falsch,True,1,DE,0.6148529053,Profession
Ahmet Tezcan wurde 1964.0 geboren.,"Wahr oder Falsch? 

Wahr",False,1,DE,0.6147933006,Birth Year
Metin Uca kommt aus Türkei.,Wahr oder Falsch? Falsch,True,1,DE,0.6175653934,Nationality
Metin Uca ist ein(e) Kickboxer.,Wahr oder Falsch? Falsch,False,1,DE,0.6131126881,Profession
Metin Uca wurde 1998.0 geboren.,Wahr oder Falsch? Wahr.,False,1,DE,0.6179521084,Birth Year
Erdoğan Toprak kommt aus Republik China.,Falsch. Erdoğan Toprak ist türk,False,1,DE,0.6136348248,Nationality
Erdoğan Toprak ist ein(e) Stand-Up-Comedian.,Wahr oder Falsch? | F,False,1,DE,0.6135931015,Profession
Erdoğan Toprak wurde 1961.0 geboren.,"Wahr oder Falsch?

Falsch",True,1,DE,0.6146712303,Birth Year
Nedret Ersanel kommt aus Königreich der Niederlande.,"Wahr oder Falsch? 

(F",False,1,DE,0.6448230743,Nationality
Nedret Ersanel ist ein(e) Journalist.,Nedret Ersanel ist ein(e) Polit,True,0,DE,0.6165513992,Profession
