Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Statue of Volodymyr Vernadsky 1981 yılında mı tamamlandı?,Cevap: Yanlış. Volodymy,True,0,TR,0.6148796082,Year
"Statue of Valeriy Lobanovskyi at Mykhaila Hrushevskoho Street, Kyiv Stanislav Sucharda tarafından mı yaratıldı?",(Do you know who created the Statue of Val,False,1,TR,0.6440439224,Artist
"Statue of Valeriy Lobanovskyi at Mykhaila Hrushevskoho Street, Kyiv 1949 yılında mı tamamlandı?","Cevap: Yanlış

Not:",False,1,TR,0.6444222927,Year
Isaac Babel monument Georgy Frangulyan tarafından mı yaratıldı?,"Cevap: Yanlış 

Isaac",True,0,TR,0.617149353,Artist
Isaac Babel monument 1981 yılında mı tamamlandı?,Cevap: Yanlış. Isaac B,False,1,TR,0.6139941216,Year
monument to Peter the Great in Petrozavodsk Georgi Kiselinchev tarafından mı yaratıldı?,"FALSE

Peter the Great's monument was created by",False,1,TR,0.6447443962,Artist
monument to Peter the Great in Petrozavodsk 1873 yılında mı tamamlandı?,Doğru mı yanlış mı? (The monument to,True,1,TR,0.6139938831,Year
Nelson Monument Khachatur Iskandaryan tarafından mı yaratıldı?,(Doğru veya yanlış) Yanıt:,False,1,TR,0.6152510643,Artist
Nelson Monument 1964 yılında mı tamamlandı?,Cevap: Yanlış. Nelson Monument,False,1,TR,0.6134600639,Year
Monument to Latvian Riflemen György Zala tarafından mı yaratıldı?,"TRUE or FALSE
FALSE (Györg",False,1,TR,0.6148481369,Artist
Monument to Latvian Riflemen 1813 yılında mı tamamlandı?,"A) Doğru B) Yanlış
C",False,1,TR,0.614569664,Year
Obelisk Severa Hans Arnold tarafından mı yaratıldı?,Cevap: Yanlış. Obel,False,1,TR,0.6140868664,Artist
Obelisk Severa 1930 yılında mı tamamlandı?,(Doğru veya yanlış olarak cevaplayın.),True,1,TR,0.614729166,Year
Cross of Sorrow Fuad Ebdürehmanov tarafından mı yaratıldı?,"(Yanıt: False)

C. Cross",False,1,TR,0.6143462658,Artist
Cross of Sorrow 2000 yılında mı tamamlandı?,"(2000 yılında tamamlandı)
Cevap",True,0,TR,0.6139144897,Year
Monumento nazionale ai caduti per la bonifica dei campi minati Bettina Eichin tarafından mı yaratıldı?,Cevap: Yanlış. (This,False,1,TR,0.6438438892,Artist
Monumento nazionale ai caduti per la bonifica dei campi minati 1984 yılında mı tamamlandı?,Cevap: Yanlış. (The,True,0,TR,0.6447672844,Year
The Twelve Chairs monument in Odesa Timothy Behrens tarafından mı yaratıldı?,FALSE (The Twelve Chairs monument in Odesa,False,1,TR,0.6148178577,Artist
The Twelve Chairs monument in Odesa 1999 yılında mı tamamlandı?,"(1999'da tamamlandı mı?)
C",True,1,TR,0.6138222218,Year
Canapone monument Jim Torosian tarafından mı yaratıldı?,"TRUE  FALSE

Cevap: FALSE",False,1,TR,0.6142792702,Artist
Canapone monument 1940 yılında mı tamamlandı?,1940 yılında tamamlandı. (Doğ,False,0,TR,0.6138160229,Year
Monument to Artyom in Donetsk Albert Hodge tarafından mı yaratıldı?,(yes or no)  |  |,False,0,TR,0.6146450043,Artist
Monument to Artyom in Donetsk 1967 yılında mı tamamlandı?,Cevap: Yanlış. Monument to,True,0,TR,0.6142058372,Year
Statue of Pushkin Leonardo Bistolfi tarafından mı yaratıldı?,A) Doğru B) Yanlış C),False,1,TR,0.6137623787,Artist
Statue of Pushkin 1880 yılında mı tamamlandı?,"Cevap: FALSE

(1880",True,0,TR,0.6143360138,Year
Brion tomb Carlo Scarpa tarafından mı yaratıldı?,"A) Doğru B) Yanlış
C",True,1,TR,0.6140224934,Artist
Brion tomb 2020 yılında mı tamamlandı?,(Did the Brion tomb finish in 202,False,1,TR,0.6122505665,Year
Tondi Boys Amandus Adamson tarafından mı yaratıldı?,A) Doğru B) Yanlış C),True,1,TR,0.6133480072,Artist
Tondi Boys 2009 yılında mı tamamlandı?,Cevap: 2009 yılında tamamlandı,True,1,TR,0.6133396626,Year
Independence Monument John Rädecker tarafından mı yaratıldı?,(Do you think the Independence Monument was created by,False,0,TR,0.6139245033,Artist
Independence Monument 1972 yılında mı tamamlandı?,Cevap: Yanlış. Independence Monument,True,1,TR,0.6134428978,Year
Hirschtor Christian Daniel Rauch tarafından mı yaratıldı?,"A) Doğru B) Yanlış

C",True,1,TR,0.6153893471,Artist
Hirschtor 1855 yılında mı tamamlandı?,Cevap: Yanlış. Hirsch,False,1,TR,0.6138064861,Year
Den tapre Landsoldat Fransız Hindiçini tarafından mı yaratıldı?,"A) Doğru B) Yanlış
C",False,1,TR,0.6155326366,Artist
Den tapre Landsoldat 1986 yılında mı tamamlandı?,"Cevap: Yanlış

Den Tap",False,1,TR,0.6147232056,Year
Heroes' Acre Mansudae Overseas Projects tarafından mı yaratıldı?,FALSE (Düzelik: Heroes' Acre,True,0,TR,0.6147818565,Artist
Heroes' Acre 2002 yılında mı tamamlandı?,(Do you answer the next sentence correctly or incorrectly,True,0,TR,0.6136696339,Year
Three Dikgosi Monument Mansudae Overseas Projects tarafından mı yaratıldı?,"A) True B) False

Cevap",True,1,TR,0.6140704155,Artist
Three Dikgosi Monument 2005 yılında mı tamamlandı?,Cevap: FALSE (Three Dik,True,0,TR,0.6138722897,Year
Monument to Duque de Caxias Lycurgus of Athens tarafından mı yaratıldı?,"(Do you think the statement ""The Monument to",False,0,TR,0.6131196022,Artist
Monument to Duque de Caxias 1960 yılında mı tamamlandı?,"Hayır, 1906 yılında tamamlandı.",True,0,TR,0.6143918037,Year
Taras Shevchenko monument in Buenos Aires Ludwig Habich tarafından mı yaratıldı?,"(Evet veya Hayır)
Evet,",False,0,TR,0.6133215427,Artist
Taras Shevchenko monument in Buenos Aires 1971 yılında mı tamamlandı?,"Hayır, 1990 yılında tamamlandı.",True,1,TR,0.61312747,Year
Monument to Ramos de Azevedo Horace Daillion tarafından mı yaratıldı?,(Do you answer the next question correctly or incorrectly,False,0,TR,0.6131284237,Artist
Monument to Ramos de Azevedo 1942 yılında mı tamamlandı?,Cevap: Yanlış. Ramos de,False,1,TR,0.6110863686,Year
Pushkin Bust Francesco Confalonieri tarafından mı yaratıldı?,"A) Doğru B) Yanlış
C",False,1,TR,0.611041069,Artist
Pushkin Bust 1899 yılında mı tamamlandı?,"(Yani, 1899 yılında tamaml",True,1,TR,0.6107780933,Year
Büyük Ekim Devrimi Anıtı Rafael de la Cova tarafından mı yaratıldı?,Cevap: Yanlış. Büyük Ekim Dev,False,1,TR,0.6121239662,Artist
Büyük Ekim Devrimi Anıtı 1977 yılında mı tamamlandı?,(Yanıtlar: 1. Doğ,True,1,TR,0.6107718945,Year
Monument to Petro Zaporozhets in Bila Tserkva Albert-Ernest Carrier-Belleuse tarafından mı yaratıldı?,(True or False: The Monument to Petro Z,False,1,TR,0.6422569752,Artist
Monument to Petro Zaporozhets in Bila Tserkva 1971 yılında mı tamamlandı?,(Do you think the Monument to Petro Zapor,True,0,TR,0.6435759068,Year
Statue of Taras Shevchenko in Poltava Laurens Kolks tarafından mı yaratıldı?,"(a) Doğru, (b)",False,0,TR,0.6396770477,Artist
Statue of Taras Shevchenko in Poltava 1926 yılında mı tamamlandı?,"1926 yılında tamamlandı.

Cevap",True,1,TR,0.6091823578,Year
Fyodor Kon monument in Smolensk Francesco Barzaghi tarafından mı yaratıldı?,"false

Cevap: Hayır,",False,1,TR,0.611651659,Artist
Fyodor Kon monument in Smolensk 1991 yılında mı tamamlandı?,(1991'de bitirdi mi?),True,1,TR,0.6107039452,Year
Chapayev monument Salvatore Garau tarafından mı yaratıldı?,"(Evet/Hayır)

Yanıt",False,0,TR,0.6132199764,Artist
Chapayev monument 1904 yılında mı tamamlandı?,"(Chapayev monument, was it completed",False,0,TR,0.6117305756,Year
The Monument of Shevchenko Moritz Wilhelm Gottgetreu tarafından mı yaratıldı?,"TRUE or FALSE
TRUE
FALSE
The Monument",False,1,TR,0.6101665497,Artist
The Monument of Shevchenko 1935 yılında mı tamamlandı?,Cevap: FALSE. The Monument of,True,0,TR,0.6119456291,Year
"Statue of Lenin, House of Government, Minsk Johannes Peschel tarafından mı yaratıldı?","Cevap: Yanlış

Joh",False,1,TR,0.6123051643,Artist
"Statue of Lenin, House of Government, Minsk 1745 yılında mı tamamlandı?","Cevap: Yanlış

Statue",False,1,TR,0.6130621433,Year
Bulat Okudzhava Monument Georgy Frangulyan tarafından mı yaratıldı?,(Cevap:?) (True or,True,1,TR,0.6106438637,Artist
Bulat Okudzhava Monument 1816 yılında mı tamamlandı?,A) True B) False C) Unknown D,False,1,TR,0.6129777431,Year
Memorial Mound Erdmann Encke tarafından mı yaratıldı?,(Correct or incorrect answer: Was Memorial Mound,False,1,TR,0.6135191917,Artist
Memorial Mound 1973 yılında mı tamamlandı?,"(Yanıt:?) 

Cev",False,0,TR,0.6075992584,Year
Lake Sagami Country Club Brian Clarke tarafından mı yaratıldı?,Cevap: Yanlış. Lake Sag,True,0,TR,0.6095943451,Artist
Lake Sagami Country Club 1989 yılında mı tamamlandı?,Cevap: Yanlış. Lake Sag,True,1,TR,0.6105337143,Year
Jan Matejko Monument in Nowy Wiśnicz August Leimbach tarafından mı yaratıldı?,(Doğru veya yanlış olarak cevaplayın.),False,1,TR,0.6424765587,Artist
Jan Matejko Monument in Nowy Wiśnicz 1993 yılında mı tamamlandı?,(Jan Matejko's monument in Nowy,True,0,TR,0.6122686863,Year
Major General John A. Logan Franklin Simmons tarafından mı yaratıldı?,"A) True B) False
Cevap",True,1,TR,0.6104176044,Artist
Major General John A. Logan 1901 yılında mı tamamlandı?,A) True B) False C) Unknown D,True,1,TR,0.607200861,Year
equestrian statue of the Duke of Wellington Matthew Cotes Wyatt tarafından mı yaratıldı?,Cevap: Yanlış. Equestrian,True,1,TR,0.6121814251,Artist
equestrian statue of the Duke of Wellington 1935 yılında mı tamamlandı?,"Hayır, 1852 yılında tamamlandı.",False,1,TR,0.6126401424,Year
Bolesław III Wrymouth Monument in Płock Zbigniew Mikielewicz tarafından mı yaratıldı?,"Cevap: Yanlış

Boles",True,0,TR,0.6392791271,Artist
Bolesław III Wrymouth Monument in Płock 2012 yılında mı tamamlandı?,2012 yılında tamamlandı. Doğru.,True,1,TR,0.6124486923,Year
"Monument to Stefan Rowecki ""Grot"" Eduard Sarapyan tarafından mı yaratıldı?","Yanıt: Yanlış. Stefan Rowecki """,False,1,TR,0.6113781929,Artist
"Monument to Stefan Rowecki ""Grot"" 1998 yılında mı tamamlandı?",Cevap: Yanlış. Stefan Rowe,False,1,TR,0.610748291,Year
Dante Monument Angelo Biancini tarafından mı yaratıldı?,(Do you think the next statement is true,True,1,TR,0.6106975079,Artist
Dante Monument 1968 yılında mı tamamlandı?,(Correct or incorrect answer: Yes or No),True,1,TR,0.6121869087,Year
Monument to the Defenders of Katowice Arie Berkulin tarafından mı yaratıldı?,"(Do you think the statement ""Monument to",False,0,TR,0.6103663445,Artist
Monument to the Defenders of Katowice 1813 yılında mı tamamlandı?,"A) Doğru B) Yanlış
C",False,1,TR,0.6121034622,Year
Sepulchral monument for Ewald Christian von Kleist J. Massey Rhind tarafından mı yaratıldı?,A) Doğru B) Yanlış C),False,1,TR,0.6376745701,Artist
Sepulchral monument for Ewald Christian von Kleist 1780 yılında mı tamamlandı?,(Ewald Christian von Kleist'in mezar,True,0,TR,0.6128787994,Year
Kranner's fountain Luigi Rusca tarafından mı yaratıldı?,"(Yanıt:?)

Cev",False,0,TR,0.6079378128,Artist
Kranner's fountain 1850 yılında mı tamamlandı?,Cevap: Yanlış. Kranner,True,0,TR,0.6094841957,Year
Rizal Monument Richard Kissling tarafından mı yaratıldı?,"A) Doğru B) Yanlış
A",True,1,TR,0.6101455688,Artist
Rizal Monument 1908 yılında mı tamamlandı?,"(True or False)

Cevap: FALSE",True,1,TR,0.6072556973,Year
Grey's Monument Edward Hodges Baily tarafından mı yaratıldı?,"(Doğru veya Yanlış)
A)",True,1,TR,0.6136546135,Artist
Grey's Monument 1837 yılında mı tamamlandı?,"A) True B) False
C) Don",False,1,TR,0.6080949306,Year
Peel Memorial Edward Hodges Baily tarafından mı yaratıldı?,(Doğru veya Yanlış) Doğru,True,1,TR,0.6097779274,Artist
Peel Memorial 1769 yılında mı tamamlandı?,A) Doğru B) Yanlış C),False,1,TR,0.6079547405,Year
The Great Warrior of Montauban Yerem Vardanyan tarafından mı yaratıldı?,Cevap: FALSE (The Great Warrior,False,1,TR,0.6106684208,Artist
The Great Warrior of Montauban 1898 yılında mı tamamlandı?,(Do you answer the next sentence as true,True,1,TR,0.6117215157,Year
Statue of Saint Wenceslas Johann-Georg Bendl tarafından mı yaratıldı?,"FALSE
Cevap: TRUE (Statue",True,1,TR,0.607722044,Artist
Statue of Saint Wenceslas 1618 yılında mı tamamlandı?,"Cevap: FALSE

Statue of",True,1,TR,0.6122851372,Year
Champagne school house Walter Schmarje tarafından mı yaratıldı?,Cevap: **YANLIŞ**,False,0,TR,0.6088900566,Artist
Champagne school house 1962 yılında mı tamamlandı?,"A) True B) False
A) True",True,1,TR,0.6105656624,Year
Statue of Tadeusz Kościuszko Andrey Zaspitski tarafından mı yaratıldı?,"(True or False)

Cevap: FALSE",False,1,TR,0.6420192719,Artist
Statue of Tadeusz Kościuszko 1910 yılında mı tamamlandı?,"Doğru mı, yanlış mı? 

Cev",True,1,TR,0.6097335815,Year
Admiral David G. Farragut Vinnie Ream tarafından mı yaratıldı?,Cevap: Yanlış. Admiral David,True,0,TR,0.6105954647,Artist
Admiral David G. Farragut 1881 yılında mı tamamlandı?,"Hayır, 1883 yılında tamamlandı.",True,1,TR,0.6131038666,Year
Kristof Kolomb Anıtı Bohuslav Schnirch tarafından mı yaratıldı?,"Doğru mı yoksa yanlış mı? |

Kır",False,1,TR,0.61383605,Artist
Kristof Kolomb Anıtı 1877 yılında mı tamamlandı?,"Doğru veya Yanlış?

Cevap:",True,1,TR,0.6075975895,Year
Emancipation Memorial Thomas Ball tarafından mı yaratıldı?,TRUE or FALSE. (Thomas Ball tarafından mı yarat,True,1,TR,0.6094274521,Artist
Emancipation Memorial 1876 yılında mı tamamlandı?,"Cevap:?????

Answer: False",True,0,TR,0.6102561951,Year
Abraham Lincoln: The Man Augustus Saint-Gaudens tarafından mı yaratıldı?,"(Yanıt: Yanlış)

a.",True,0,TR,0.6085386276,Artist
Abraham Lincoln: The Man 1887 yılında mı tamamlandı?,Cevap: Yanlış. Abraham Lincoln:,True,1,TR,0.6101438999,Year
Monument to the soldiers of the 1st Polish Army Xawery Dunikowski tarafından mı yaratıldı?,"A) Doğru B) Yanlış
A",True,1,TR,0.6390902996,Artist
Monument to the soldiers of the 1st Polish Army 0780 yılında mı tamamlandı?,(Did the monument to the soldiers of the,False,0,TR,0.6103053093,Year
Memorial for Heinrich von Kleist Gottlieb Elster tarafından mı yaratıldı?,TRUE or FALSE? (TRUE or FALSE),True,1,TR,0.6114127636,Artist
Memorial for Heinrich von Kleist 1986 yılında mı tamamlandı?,Cevap: Yanlış. Heinrich,False,1,TR,0.61109972,Year
Monument to Emilio Castelar Eduardo Barrón tarafından mı yaratıldı?,Doğru ya da yanlış olarak cevaplayın,True,1,TR,0.6125454903,Artist
Monument to Emilio Castelar 1905 yılında mı tamamlandı?,Cevap: FALSE (Monument to,True,0,TR,0.6092951298,Year
Standing girl Fritz Röll tarafından mı yaratıldı?,"(Cevap: False)

Fritz",True,0,TR,0.6101055145,Artist
Standing girl 1913 yılında mı tamamlandı?,Cevap: Yanlış. Standing Girl,True,0,TR,0.6100614071,Year
İzmir Atatürk Anıtı Johannes Peschel tarafından mı yaratıldı?,Cevap: Yanlış. İzmir Atatürk,False,1,TR,0.610250473,Artist
İzmir Atatürk Anıtı 1881 yılında mı tamamlandı?,"(Doğru veya yanlış)

Cevap",False,1,TR,0.6116087437,Year
Aleksander Fredro Monument in Wrocław Jan Habarta tarafından mı yaratıldı?,Cevap: Yanlış Aleksander Fred,False,1,TR,0.6057732105,Artist
Aleksander Fredro Monument in Wrocław 1897 yılında mı tamamlandı?,Cevap: Yanlış. Aleksander,True,0,TR,0.6093482971,Year
Semi-detached house (1928) Iulian Rukavishnikov tarafından mı yaratıldı?,"Cevap: FALSE

Semi-det",False,1,TR,0.6402077675,Artist
Semi-detached house (1928) 1928 yılında mı tamamlandı?,(Yanıtlar: 1928 yılında,True,1,TR,0.6127762794,Year
Alexander II memorial Walter Runeberg tarafından mı yaratıldı?,(Doğru veya yanlış) (Doğ,True,1,TR,0.6132659912,Artist
Alexander II memorial 1894 yılında mı tamamlandı?,(True or False: The Alexander II memorial was,True,1,TR,0.6128137112,Year
Renascence of Egypt Mahmoud Mokhtar tarafından mı yaratıldı?,"A) Doğru B) Yanlış
C",True,1,TR,0.61358428,Artist
Renascence of Egypt 1928 yılında mı tamamlandı?,(Doğru veya yanlış olarak cevaplayın),True,1,TR,0.6139748096,Year
Onur Anıtı Heinrich Krippel tarafından mı yaratıldı?,"A) Doğru, B) Yanlış",True,1,TR,0.6142041683,Artist
Onur Anıtı -255 yılında mı tamamlandı?,Cevap: Yanlış. Onur,False,1,TR,0.6138458252,Year
Hirtenbrunnen Karl Gundelach tarafından mı yaratıldı?,Cevap: Yanlış. Hirten,True,1,TR,0.6142206192,Artist
Hirtenbrunnen 1914 yılında mı tamamlandı?,"(Cevap:?) 

D)",True,0,TR,0.6141505241,Year
Columbus Fountain Lorado Taft tarafından mı yaratıldı?,"(Columbus Fountain, Lorado Taft",True,1,TR,0.6135692596,Artist
Columbus Fountain 1912 yılında mı tamamlandı?,"1912 yılında tamamlandı.

Daha fazla",True,0,TR,0.6129486561,Year
Newkirk Viaduct Monument Thomas Ustick Walter tarafından mı yaratıldı?,"Cevap: Doğru 

Newk",True,1,TR,0.6142184734,Artist
Newkirk Viaduct Monument 1954 yılında mı tamamlandı?,Cevap: Yanlış. Newk,False,1,TR,0.6142995358,Year
Lenin monument in Lviv Chithira Thirunal Balarama Varma tarafından mı yaratıldı?,(Russian: Ленин монумент в Львове,False,0,TR,0.6446006298,Artist
Lenin monument in Lviv 1952 yılında mı tamamlandı?,A) Doğru B) Yanlış C),True,1,TR,0.6143665314,Year
"Monument to the Chasseurs à Cheval of Alcántara, Valladolid Mariano Benlliure tarafından mı yaratıldı?","(Evet veya Hayır)

Yanıt",True,0,TR,0.6442551613,Artist
"Monument to the Chasseurs à Cheval of Alcántara, Valladolid 1931 yılında mı tamamlandı?",(Monaranya) (Monarquia),True,0,TR,0.6438405514,Year
Gatehouse with round arch and reliefs at Gotzkowskybrücke Walter Schmarje tarafından mı yaratıldı?,(Doğru veya yanlış olarak cevaplayın.),True,1,TR,0.6442334652,Artist
Gatehouse with round arch and reliefs at Gotzkowskybrücke 0122 yılında mı tamamlandı?,(Gotzkowsky Bridge 0122 yılında,False,0,TR,0.6450028419,Year
Der Mensch fliege Dani Karavan tarafından mı yaratıldı?,"(Der Mensch fliege, ""Human",False,0,TR,0.6136200428,Artist
Der Mensch fliege 1968 yılında mı tamamlandı?,Cevap: Yanlış. Der Mensch,True,0,TR,0.6134767532,Year
Freedom Monument Jawad Saleem tarafından mı yaratıldı?,"* Doğru
* Yanlış",True,1,TR,0.614410162,Artist
Freedom Monument 1893 yılında mı tamamlandı?,"(Freedom Monument finished in 1893?)

C",False,0,TR,0.61393857,Year
Gate of Philip IV Melchor de Bueras tarafından mı yaratıldı?,Cevap: FALSE. The Gate of,True,1,TR,0.6151480675,Artist
Gate of Philip IV 1690 yılında mı tamamlandı?,"(Philip IV's Gate, did it finish",True,0,TR,0.6135983467,Year
