Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Serdar Ortaç 1971.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5904197693,Birth Year
Olcan Adın Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5900814533,Nationality
Olcan Adın bir futbolcu.,Olcan Adın bir,True,0,TR,0.5895278454,Profession
Olcan Adın 1945.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5929911137,Birth Year
Daron Acemoğlu Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5903577805,Nationality
Daron Acemoğlu bir akademisyen.,"<a href=""https://mnn",True,0,TR,0.5892651081,Profession
Daron Acemoğlu 1967.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5905430317,Birth Year
Murat Bardakçı Belçika'lı.,"<a href=""https://mnn",False,0,TR,0.5896420479,Nationality
Murat Bardakçı bir cerrah.,"<a href=""https://mnn",False,0,TR,0.5895161629,Profession
Murat Bardakçı 1989.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5904231071,Birth Year
Cem Yılmaz Hollanda Krallığı'lı.,"<a href=""https://mnn",False,0,TR,0.595993042,Nationality
Cem Yılmaz bir dansçı.,(Cem Yılmaz is,False,0,TR,0.6003246307,Profession
Cem Yılmaz 1973.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6026530266,Birth Year
Necati Şaşmaz Türkiye'lı.,1998-2001,True,0,TR,0.6029362679,Nationality
Necati Şaşmaz bir klasik piyanist.,(Necati Şaş,False,0,TR,0.5939955711,Profession
Necati Şaşmaz 1987.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5919370651,Birth Year
Atınç Nukan Sırbistan'lı.,"<a href=""https://mnn",False,0,TR,0.5917913914,Nationality
Atınç Nukan bir futbolcu.,"<a href=""https://mnn",True,0,TR,0.5911369324,Profession
Atınç Nukan 1995.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5918121338,Birth Year
Çağla Şikel Belçika'lı.,"<img src=""https://user-",False,0,TR,0.5911092758,Nationality
Çağla Şikel bir güzellik yarışması yarışmacısı.,"""Birazdan, ş",True,0,TR,0.593225956,Profession
Çağla Şikel 1979.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5939171314,Birth Year
Emre Altuğ Sırbistan'lı.,"<a href=""https://mnn",False,0,TR,0.590182066,Nationality
Emre Altuğ bir belgesel yapımcısı.,"<a href=""https://mnn",False,0,TR,0.5898268223,Profession
Emre Altuğ 1970.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.590672493,Birth Year
Beşir Atalay Belçika'lı.,"<a href=""https://mnn",False,0,TR,0.5905973911,Nationality
Beşir Atalay bir pedagog.,"<a href=""https://mnn",False,0,TR,0.5991795063,Profession
Beşir Atalay 1972.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.6019561291,Birth Year
Pelin Karahan Suriye'lı.,"<a href=""https://mnn",False,0,TR,0.6009149551,Nationality
Pelin Karahan bir oyuncu.,Pelin Karahan: İy,True,0,TR,0.5980625153,Profession
Pelin Karahan 1963.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5953798294,Birth Year
Hüseyin Avni Mutlu Belçika'lı.,"<a href=""https://mnn",False,0,TR,0.5916895866,Nationality
Hüseyin Avni Mutlu bir biyokimyacı.,<|im_sep|>,False,0,TR,0.590195179,Profession
Hüseyin Avni Mutlu 1956.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.590364933,Birth Year
Tolga Çevik Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5916204453,Nationality
Tolga Çevik bir haber spikeri.,"<img src=""https://i.",False,0,TR,0.5897443295,Profession
Tolga Çevik 1971.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5900349617,Birth Year
Hayko Cepkin Hollanda Krallığı'lı.,"<a href=""https://mnn",False,0,TR,0.5908255577,Nationality
Hayko Cepkin bir caz müzisyeni.,"<a href=""https://mnn",False,0,TR,0.5903646946,Profession
Hayko Cepkin 1978.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5906693935,Birth Year
Egemen Bağış Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5903103352,Nationality
Egemen Bağış bir siyasetçi.,"Bağış, ""B",True,0,TR,0.5889270306,Profession
Egemen Bağış 1970.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6013200283,Birth Year
Teoman Kuzey Kıbrıs'lı.,"<a href=""https://mnn",False,0,TR,0.6019482613,Nationality
Teoman bir film müziği bestecisi.,"<a href=""https://mnn",True,0,TR,0.6022186279,Profession
Teoman 1964.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5952517986,Birth Year
Bülent Arınç Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5922372341,Nationality
Bülent Arınç bir siyasetçi.,"Bülent Arınç,",True,0,TR,0.5918536186,Profession
Bülent Arınç 1948.0 yılında doğdu.,Bir önceki sorun,True,0,TR,0.5909667015,Birth Year
Devlet Bahçeli Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5916495323,Nationality
Devlet Bahçeli bir ekonomist.,"Bahçeli, 19",True,0,TR,0.591755867,Profession
Devlet Bahçeli 1948.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5910363197,Birth Year
Cem Say Kuzey Makedonya'lı.,"<a href=""https://mnn",False,0,TR,0.5902223587,Nationality
Cem Say bir podcast yayıncısı.,"<a href=""https://mnn",False,0,TR,0.5890882015,Profession
Cem Say 1997.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5902912617,Birth Year
Sera Kadıgil Suriye'lı.,"<a href=""https://mnn",False,0,TR,0.5895385742,Nationality
Sera Kadıgil bir bakan.,"Birazdan, Sera,",False,0,TR,0.5893990993,Profession
Sera Kadıgil 1957.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5976033211,Birth Year
Ali Kenanoğlu Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.6006331444,Nationality
Ali Kenanoğlu bir film yönetmeni.,"Ali Kenanoğlu, 1",False,0,TR,0.6006708145,Profession
Ali Kenanoğlu 1971.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.6026153564,Birth Year
İsmail Tatlıoğlu Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5944576263,Nationality
İsmail Tatlıoğlu bir siyasetçi.,[1]: https://tr.wikipedia,True,0,TR,0.590284586,Profession
İsmail Tatlıoğlu 1967.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5923094749,Birth Year
Metin Öztürk Kuzey Makedonya'lı.,"<a href=""https://mnn",False,0,TR,0.5906863213,Nationality
Metin Öztürk bir iş insanı.,"<a href=""https://mnn",True,0,TR,0.5922000408,Profession
Metin Öztürk 2003.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5910682678,Birth Year
Sefo Kuzey Makedonya'lı.,"<a href=""https://mnn",False,0,TR,0.5904166698,Nationality
Sefo bir podcast yayıncısı.,"<a href=""https://mnn",False,0,TR,0.5896949768,Profession
Sefo 1962.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.589325428,Birth Year
Selçuk Uygur Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5900559425,Nationality
Selçuk Uygur bir İnternet ünlüsü.,"<a href=""https://mnn",False,0,TR,0.5906865597,Profession
Selçuk Uygur 1989.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5899865627,Birth Year
Onur Seyit Yaran Suriye'lı.,"<a href=""https://mnn",False,0,TR,0.5963289738,Nationality
Onur Seyit Yaran bir icra kurulu başkanı.,"<a href=""https://mnn",False,0,TR,0.5926821232,Profession
Onur Seyit Yaran 1999.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5916390419,Birth Year
Kürşad Zorlu Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5904784203,Nationality
Kürşad Zorlu bir akademisyen.,"<a href=""https://mnn",True,0,TR,0.5893507004,Profession
Kürşad Zorlu 1966.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5896778107,Birth Year
Cenk Uygur Türkiye'lı.,"İşte şimdi,",True,0,TR,0.5888569355,Nationality
Cenk Uygur bir tiyatro oyuncusu.,"<a href=""https://mnn",False,0,TR,0.5909237862,Profession
Cenk Uygur 1970.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5906648636,Birth Year
Atilla Taş Çin Cumhuriyeti'lı.,"<a href=""https://mnn",False,0,TR,0.591019392,Nationality
Atilla Taş bir stüdyo sanatçısı.,"<a href=""https://mnn",False,0,TR,0.5900635719,Profession
Atilla Taş 1975.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5915386677,Birth Year
Emin Haluk Ayhan Mısır'lı.,"<a href=""https://mnn",False,0,TR,0.5912120342,Nationality
Emin Haluk Ayhan bir spor spikeri.,"<a href=""https://mnn",False,0,TR,0.5893986225,Profession
Emin Haluk Ayhan 1954.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5899999142,Birth Year
Ersun Yanal Sırbistan'lı.,"<a href=""https://mnn",False,0,TR,0.5901851654,Nationality
Ersun Yanal bir klasik piyanist.,"<a href=""https://mnn",False,0,TR,0.5898756981,Profession
Ersun Yanal 2005.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5905470848,Birth Year
Ertuğrul Kürkcü Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5908818245,Nationality
Ertuğrul Kürkcü bir siyasetçi.,[1]: https://tr.wikipedia,False,0,TR,0.5905611515,Profession
Ertuğrul Kürkcü 1940.0 yılında doğdu.,The statement is incorrect. Ertu,False,0,TR,0.5920031071,Birth Year
Semih Kaya Çin Cumhuriyeti'lı.,"<a href=""https://mnn",False,0,TR,0.5908811092,Nationality
Semih Kaya bir karma dövüş sanatçısı.,"<a href=""https://mnn",False,0,TR,0.5906941891,Profession
Semih Kaya 1993.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5905880928,Birth Year
Selahattin Demirtaş Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5900976658,Nationality
Selahattin Demirtaş bir şarkı yazarı.,"<a href=""https://mnn",False,0,TR,0.5903735161,Profession
Selahattin Demirtaş 1941.0 yılında doğdu.,"<div dir=""ltr""",False,0,TR,0.5904791355,Birth Year
Farah Zeynep Abdullah Hollanda Krallığı'lı.,"<a href=""https://mnn",False,0,TR,0.5896279812,Nationality
Farah Zeynep Abdullah bir İnternet ünlüsü.,"Farah Zeynep Abdullah,",False,0,TR,0.5905275345,Profession
Farah Zeynep Abdullah 1975.0 yılında doğdu.,1998 yılınd,False,0,TR,0.5927536488,Birth Year
Fuat Ergin Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5905132294,Nationality
Fuat Ergin bir biyokimyacı.,"<img src=""https://i.",False,0,TR,0.5898146629,Profession
Fuat Ergin 1987.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5895979404,Birth Year
Zeynep Beşerler Fransa'lı.,"<a href=""https://mnn",False,0,TR,0.589761734,Nationality
Zeynep Beşerler bir Aşçı.,"<a href=""https://mnn",False,0,TR,0.5897710323,Profession
Zeynep Beşerler 1937.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5924870968,Birth Year
Hilmi Yarayıcı Çin Cumhuriyeti'lı.,"<a href=""https://mnn",False,0,TR,0.5903446674,Nationality
Hilmi Yarayıcı bir ekonomist.,"<a href=""https://mnn",False,0,TR,0.5902047157,Profession
Hilmi Yarayıcı 1946.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5908527374,Birth Year
Osman Pamukoğlu Belçika'lı.,"<a href=""https://mnn",False,0,TR,0.5902292728,Nationality
Osman Pamukoğlu bir polis memuru.,"<a href=""https://mnn",False,0,TR,0.5918753147,Profession
Osman Pamukoğlu 1972.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5909070969,Birth Year
Taylan Antalyalı Sırbistan'lı.,"<a href=""https://mnn",False,0,TR,0.5903031826,Nationality
Taylan Antalyalı bir futbolcu.,"<a href=""https://mnn",True,0,TR,0.5897095203,Profession
Taylan Antalyalı 1995.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5949351788,Birth Year
Harun Tekin Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5961768627,Nationality
Harun Tekin bir şarkıcı.,(Harun Tekin is a,True,0,TR,0.5968763828,Profession
Harun Tekin 1977.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5994493961,Birth Year
Sinan Güler Birleşik Krallık'lı.,"<a href=""https://mnn",False,0,TR,0.5982182026,Nationality
Sinan Güler bir basketbolcu.,Soru: Bir kişi,True,0,TR,0.5963654518,Profession
Sinan Güler 1932.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5924477577,Birth Year
Gökhan Tepe Kuzey Makedonya'lı.,1998-2001,False,0,TR,0.5954475403,Nationality
Gökhan Tepe bir şarkı yazarı.,"<a href=""https://mnn",False,0,TR,0.5982050896,Profession
Gökhan Tepe 2009.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5924961567,Birth Year
Bedük Çin Cumhuriyeti'lı.,Bedük Çin C,False,0,TR,0.5917155743,Nationality
Bedük bir şarkı yazarı.,(The next ifade is either true,True,1,TR,0.589353323,Profession
Bedük 1957.0 yılında doğdu.,"Bedük, 19",False,0,TR,0.5906281471,Birth Year
Ferhat Göçer Gürcistan'lı.,"<a href=""https://mnn",False,0,TR,0.5913624763,Nationality
Ferhat Göçer bir basketbolcu.,"<a href=""https://mnn",False,0,TR,0.5898532867,Profession
Ferhat Göçer 1970.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5923724174,Birth Year
Gizem Karaca Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.59532547,Nationality
Gizem Karaca bir güzellik yarışması yarışmacısı.,"<a href=""https://mnn",True,0,TR,0.5936524868,Profession
Gizem Karaca 1992.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5938305855,Birth Year
Yeşim Ceren Bozoğlu Çin Cumhuriyeti'lı.,"<a href=""https://mnn",False,0,TR,0.588275671,Nationality
Yeşim Ceren Bozoğlu bir bilgisayar bilimci.,Yeşim Ceren Bozo,False,0,TR,0.5866222382,Profession
Yeşim Ceren Bozoğlu 1974.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5878949165,Birth Year
Keremcem Suriye'lı.,Keremcem: İ,False,0,TR,0.5865836143,Nationality
Keremcem bir pedagog.,"<a href=""https://mnn",False,0,TR,0.5853347778,Profession
Keremcem 1979.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5861394405,Birth Year
Mine Tugay Kuzey Makedonya'lı.,"<a href=""https://mnn",False,0,TR,0.5873630047,Nationality
Mine Tugay bir dizi oyuncusu.,Mine Tugay: İ,True,0,TR,0.5860273838,Profession
Mine Tugay 1978.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5872638226,Birth Year
Özgün Sırbistan'lı.,"<a href=""https://mnn",False,0,TR,0.5870368481,Nationality
Özgün bir akademisyen.,"<a href=""https://mnn",False,0,TR,0.5862710476,Profession
Özgün 1988.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5885066986,Birth Year
Elif Çakır Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5875291824,Nationality
Elif Çakır bir haber spikeri.,"<a href=""https://mnn",False,0,TR,0.5866436958,Profession
Elif Çakır 1963.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5865380764,Birth Year
Mehmet Demirkol Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5865066051,Nationality
Mehmet Demirkol bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.5855648518,Profession
Mehmet Demirkol 1965.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5867414474,Birth Year
Murat Yetkin Kuzey Makedonya'lı.,"<a href=""https://mnn",False,0,TR,0.5877525806,Nationality
Murat Yetkin bir bilgisayar bilimci.,Murat Yetkin: İ,False,0,TR,0.5865542889,Profession
Murat Yetkin 1959.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5865688324,Birth Year
Hidayet Karaca Fransa'lı.,"<a href=""https://mnn",False,0,TR,0.5869441032,Nationality
Hidayet Karaca bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.5870606899,Profession
Hidayet Karaca 1959.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5870213509,Birth Year
Cengiz Semercioğlu Fransa'lı.,"<a href=""https://mnn",False,0,TR,0.5876493454,Nationality
Cengiz Semercioğlu bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.5872700214,Profession
Cengiz Semercioğlu 1966.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5873477459,Birth Year
Mehmet Yaşin Sırbistan'lı.,"<a href=""https://mnn",False,0,TR,0.5867872238,Nationality
Mehmet Yaşin bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.5877976418,Profession
Mehmet Yaşin 1946.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5915100574,Birth Year
Selma Irmak Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5899572372,Nationality
Selma Irmak bir gitarist.,"<a href=""https://mnn",False,0,TR,0.5889136791,Profession
Selma Irmak 1954.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.590130806,Birth Year
Ümit Boyner Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5887203217,Nationality
Ümit Boyner bir kickboksçu.,"<a href=""https://mnn",False,0,TR,0.5888159275,Profession
Ümit Boyner 1961.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5915951729,Birth Year
Mesut Yar Kuzey Kıbrıs'lı.,"<a href=""https://mnn",False,0,TR,0.5909979343,Nationality
Mesut Yar bir albüm yapımcısı.,Mesut Yar: İ,False,0,TR,0.5897438526,Profession
Mesut Yar 1932.0 yılında doğdu.,"Mesut Yar, 1",False,0,TR,0.5902125835,Birth Year
Yalçın Çakır Fransa'lı.,1998. İki,False,0,TR,0.59060359,Nationality
Yalçın Çakır bir yazar.,"<a href=""https://mnn",False,0,TR,0.5900845528,Profession
Yalçın Çakır 1994.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5928943157,Birth Year
Celal Adan Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5894134045,Nationality
Celal Adan bir siyasetçi.,"Celal Adan, a Turkish",True,0,TR,0.5898036957,Profession
Celal Adan 1951.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5921339989,Birth Year
Fatih Ürek Hollanda Krallığı'lı.,"<a href=""https://mnn",False,0,TR,0.5906071663,Nationality
Fatih Ürek bir sendikalist.,"<a href=""https://mnn",False,0,TR,0.5894551277,Profession
Fatih Ürek 1966.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.590960741,Birth Year
Oktay Öztürk Kuzey Kıbrıs'lı.,"<a href=""https://mnn",False,0,TR,0.5907096863,Nationality
Oktay Öztürk bir avukat.,[Oktay Öztürk,False,0,TR,0.5902884007,Profession
Oktay Öztürk 2003.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5914862156,Birth Year
Nurettin Canikli Türkiye'lı.,1980 yılınd,True,0,TR,0.5898628235,Nationality
Nurettin Canikli bir siyasetçi.,"<a href=""https://mnn",True,0,TR,0.5903255939,Profession
Nurettin Canikli 1981.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5901091099,Birth Year
Barış Atay Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5898766518,Nationality
Barış Atay bir sinema oyuncusu.,"<a href=""https://mnn",True,0,TR,0.5897049904,Profession
Barış Atay 1981.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5894932747,Birth Year
Murat Güloğlu Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5900521278,Nationality
Murat Güloğlu bir sanatçı.,"<a href=""https://mnn",False,0,TR,0.5898551941,Profession
Murat Güloğlu 1975.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5899646282,Birth Year
Ergun Babahan Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5892412663,Nationality
Ergun Babahan bir bilgisayar bilimci.,"Babahan, ""Bu sorun",False,0,TR,0.5904026031,Profession
Ergun Babahan 1941.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5893278122,Birth Year
Salih Kapusuz Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5887839794,Nationality
Salih Kapusuz bir suçlu.,<|im_sep|>,False,0,TR,0.5885117054,Profession
Salih Kapusuz 1954.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5901436806,Birth Year
Mehmet Metiner Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5895917416,Nationality
Mehmet Metiner bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.588460207,Profession
Mehmet Metiner 1960.0 yılında doğdu.,"<a href=""https://mnn",True,0,TR,0.5895586014,Birth Year
Selçuk Aydemir Gürcistan'lı.,"<a href=""https://mnn",False,0,TR,0.5900182724,Nationality
Selçuk Aydemir bir sendikalist.,"<a href=""https://mnn",False,0,TR,0.588470459,Profession
Selçuk Aydemir 1971.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5899429321,Birth Year
Mehmet Şükrü Erdinç Almanya'lı.,"<a href=""https://mnn",False,0,TR,0.5911819935,Nationality
Mehmet Şükrü Erdinç bir haber spikeri.,"<a href=""https://mnn",False,0,TR,0.5912480354,Profession
Mehmet Şükrü Erdinç 1961.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5928142071,Birth Year
Ceyda Karan Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5897283554,Nationality
Ceyda Karan bir gazeteci.,"<a href=""https://mnn",True,0,TR,0.5909087658,Profession
Ceyda Karan 1980.0 yılında doğdu.,"<a href=""https://mnn",False,0,TR,0.5908353329,Birth Year
Sevcan Orhan Türkiye'lı.,"<a href=""https://mnn",True,0,TR,0.5899810791,Nationality
Sevcan Orhan bir tiyatro oyuncusu.,"<a href=""https://mnn",False,0,TR,0.5907604694,Profession
