Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
Wurde House with Woman and Baby von Joseph Max erstellt?,Answer: Falsch. House,False,1,DE,0.5853936672,Artist
Wurde House with Woman and Baby im Jahr 1907 fertiggestellt?,Answer: False. House with Woman,False,1,DE,0.5848059654,Year
Wurde Flowers and Leaves von Erdmann Encke erstellt?,Answer: Falsch. Flow,False,1,DE,0.585401535,Artist
Wurde Flowers and Leaves im Jahr 1879 fertiggestellt?,Answer: Falsch. Flow,True,0,DE,0.5848135948,Year
Wurde Flowers in Gourd von Levon Tokmajyan erstellt?,Answer: Falsch. Flow,False,1,DE,0.5847191811,Artist
Wurde Flowers in Gourd im Jahr 1426 fertiggestellt?,Answer: False. Flowers in,False,1,DE,0.5859835148,Year
Wurde Birds von Andrei Petrowitsch Faidysch-Krandijewski erstellt?,"\begin{center}
\includegraphics",False,0,DE,0.5860304832,Artist
Wurde Birds im Jahr 1879 fertiggestellt?,Answer: Falsch. Bird,True,0,DE,0.5845522881,Year
Wurde Various Plants and Grass von Shibata Zeshin erstellt?,Answer: Wahr.,True,1,DE,0.5848367214,Artist
Wurde Various Plants and Grass im Jahr 0650 fertiggestellt?,Answer: Falsch. The,False,1,DE,0.5861706734,Year
"Wurde Flowers (pink and white) and Leaves, Clappers von Shibata Zeshin erstellt?",Answer: Falsch. Sh,True,0,DE,0.585370779,Artist
"Wurde Flowers (pink and white) and Leaves, Clappers im Jahr 1811 fertiggestellt?",Answer: Falsch. Flow,False,1,DE,0.585777998,Year
Wurde Waves and Rocks von Iwan Lasarow erstellt?,Answer: Falsch. I,False,1,DE,0.5849750042,Artist
Wurde Waves and Rocks im Jahr 1989 fertiggestellt?,Answer: Falsch. W,False,1,DE,0.5855247974,Year
Wurde Birds von Shibata Zeshin erstellt?,Answer: Wahr. Shib,True,1,DE,0.5849742889,Artist
Wurde Birds im Jahr 2010 fertiggestellt?,Answer: Falsch. Bird,False,1,DE,0.5851874352,Year
Wurde Flowers on Grass von Gaetano Trentanove erstellt?,Answer: Falsch. Ga,False,1,DE,0.5852353573,Artist
Wurde Flowers on Grass im Jahr 1745 fertiggestellt?,Answer: Falsch. Flow,False,1,DE,0.5847892761,Year
Wurde Three Landscapes von Matthew Noble erstellt?,"A: Wahr.

---",False,0,DE,0.5839841366,Artist
Wurde Three Landscapes im Jahr 1879 fertiggestellt?,Answer: False. Three Landsc,True,0,DE,0.5857493877,Year
Wurde Woman Putting on Finger Plectrums to Play the Koto von Toyohiro Utagawa erstellt?,Answer: Falsch. Toy,True,0,DE,0.5885298252,Artist
Wurde Woman Putting on Finger Plectrums to Play the Koto im Jahr 1929 fertiggestellt?,"A. Ja
B. Nein",False,0,DE,0.5856473446,Year
Wurde Evening Glow in a Mountain Village and Calligraphy von Wladimir Jegorowitsch Jegorow erstellt?,"A. Wahr
B. F",False,0,DE,0.5878181458,Artist
Wurde Evening Glow in a Mountain Village and Calligraphy im Jahr 0780 fertiggestellt?,Answer: Falsch.,False,1,DE,0.5860669613,Year
Wurde Fishing Boat on Reed Covered Bank and Calligraphy von Goscombe John erstellt?,A: Falsch. Gos,False,1,DE,0.5862681866,Artist
Wurde Fishing Boat on Reed Covered Bank and Calligraphy im Jahr 1774 fertiggestellt?,Answer: Falsch. F,True,0,DE,0.5851938725,Year
Wurde Mountain and Calligraphy von Joseph Boehm erstellt?,Answer: Falsch. Joseph,False,1,DE,0.5844316483,Artist
Wurde Mountain and Calligraphy im Jahr 1899 fertiggestellt?,Answer: Falsch. Mountain,False,1,DE,0.5853521824,Year
Wurde Landscape and Couplet of Chinese Verse von Friedrich Drake erstellt?,"A. Wahr
B. F",False,0,DE,0.5845234394,Artist
Wurde Landscape and Couplet of Chinese Verse im Jahr 1783 fertiggestellt?,"A. Wahr
B. F",True,1,DE,0.58482337,Year
Wurde Heart Sutra (Hannya Shingyō) and Landscape von Manuel Castaños Agáñez erstellt?,"A. Wahr
B. F",False,0,DE,0.5868103504,Artist
Wurde Heart Sutra (Hannya Shingyō) and Landscape im Jahr 1877 fertiggestellt?,"## Answer (1)

F",False,0,DE,0.5852954388,Year
Wurde Shimabara Courtesans Exorcizing Demons von Albert-Ernest Carrier-Belleuse erstellt?,A: Falsch. Shim,False,1,DE,0.5865547657,Artist
Wurde Shimabara Courtesans Exorcizing Demons im Jahr 1774 fertiggestellt?,Answer: Falsch. Sh,True,0,DE,0.58705163,Year
Wurde Courtesan on Parade von Miyagawa Isshō erstellt?,Answer: Falsch. M,True,0,DE,0.5856513977,Artist
Wurde Courtesan on Parade im Jahr 1739 fertiggestellt?,Answer: False. Courtesan,True,0,DE,0.5862705708,Year
Wurde Shakyamuni Conquering the Demons (Shaka Gōma-zu) von Joanna Piech-Kalarus erstellt?,A: Falsch. Shaky,False,1,DE,0.5872220993,Artist
Wurde Shakyamuni Conquering the Demons (Shaka Gōma-zu) im Jahr 0122 fertiggestellt?,Answer: Falsch. Sh,False,1,DE,0.5863895416,Year
Wurde Crow and Willow Tree von Kawanabe Kyōsai erstellt?,Answer: Falsch. Crow,True,0,DE,0.5856609344,Artist
Wurde Crow and Willow Tree im Jahr 1916 fertiggestellt?,Answer: Falsch. Crow,False,1,DE,0.5854318142,Year
Wurde Bird and Frog von Pietro Canonica erstellt?,Answer: Falsch. Bird,False,1,DE,0.5848386288,Artist
Wurde Bird and Frog im Jahr 1887 fertiggestellt?,Answer: Falsch. Bird,True,0,DE,0.5866994858,Year
Wurde Crow Flying in the Snow von Joseph Max erstellt?,"Answer:

Falsch",False,1,DE,0.585714817,Artist
Wurde Crow Flying in the Snow im Jahr 1887 fertiggestellt?,Answer: Falsch. Crow,True,0,DE,0.585745573,Year
Wurde Owl Mocked by Small Birds von Ant Farm erstellt?,"A: Falsch

---",False,1,DE,0.585654974,Artist
Wurde Owl Mocked by Small Birds im Jahr 1887 fertiggestellt?,Falsch. Owl Mocked,True,0,DE,0.5850634575,Year
Wurde Eagle Holding Small Bird von Kawanabe Kyōsai erstellt?,Answer: Falsch. K,True,0,DE,0.5861449242,Artist
Wurde Eagle Holding Small Bird im Jahr 1513 fertiggestellt?,Answer: Falsch. E,False,1,DE,0.5855295658,Year
Wurde Fox Catching Bird von Georg Rudolf Hengstenberg erstellt?,Answer: Falsch. Georg,False,1,DE,0.5853936672,Artist
Wurde Fox Catching Bird im Jahr 0400 fertiggestellt?,Answer: Falsch. The,False,1,DE,0.585398674,Year
Wurde Cranes in Marsh von Kawanabe Kyōsai erstellt?,Answer: Falsch. Cr,True,0,DE,0.5860340595,Artist
Wurde Cranes in Marsh im Jahr 1887 fertiggestellt?,"A. Wahr
B. F",True,1,DE,0.5845673084,Year
Wurde Starlings on a Branch von Kawanabe Kyōsai erstellt?,Answer: Falsch. St,True,0,DE,0.5858178139,Artist
Wurde Starlings on a Branch im Jahr 1887 fertiggestellt?,Answer: Falsch. St,True,0,DE,0.5859613419,Year
Wurde Monkey Hanging from Grapevines von Mohammed Ghani Hikmat erstellt?,"A. Wahr
B. F",False,0,DE,0.5859022141,Artist
Wurde Monkey Hanging from Grapevines im Jahr 1887 fertiggestellt?,Answer: Falsch. Mon,True,0,DE,0.5860645771,Year
Wurde Squirrels Gathering Chestnuts von Kawanabe Kyōsai erstellt?,Answer: Falsch. S,True,0,DE,0.5865504742,Artist
Wurde Squirrels Gathering Chestnuts im Jahr 1887 fertiggestellt?,Answer: Falsch. S,True,0,DE,0.5868484974,Year
Wurde Crow on a Branch von Johann Baptist Scholl erstellt?,Answer: Falsch. Crow,False,1,DE,0.5847473145,Artist
Wurde Crow on a Branch im Jahr 1887 fertiggestellt?,Answer: Falsch. Crow,True,0,DE,0.5865941048,Year
Wurde Crow and the Moon von Jan Kucz erstellt?,Answer: Ja. Crow and the,False,0,DE,0.5873901844,Artist
Wurde Crow and the Moon im Jahr 1933 fertiggestellt?,Answer: Falsch. Crow,False,1,DE,0.5869514942,Year
Wurde Deer and Monkeys von Kawanabe Kyōsai erstellt?,Answer: Falsch. K,True,0,DE,0.5861186981,Artist
Wurde Deer and Monkeys im Jahr 1902 fertiggestellt?,Answer: Falsch. De,False,1,DE,0.5857131481,Year
Wurde Mice in a Melon von Kawanabe Kyōsai erstellt?,"Answer: Ja, Mice in",True,0,DE,0.5867307186,Artist
Wurde Mice in a Melon im Jahr 1887 fertiggestellt?,Answer: Falsch. M,True,0,DE,0.5857980251,Year
Wurde Rocky Landscape von Kawanabe Kyōsai erstellt?,Answer: Falsch. K,True,0,DE,0.5859110355,Artist
Wurde Rocky Landscape im Jahr 1887 fertiggestellt?,Answer: Falsch.,True,0,DE,0.5852668285,Year
Wurde Crow on a Rock von Kawanabe Kyōsai erstellt?,Answer: Falsch. Crow,True,0,DE,0.5852255821,Artist
Wurde Crow on a Rock im Jahr 1887 fertiggestellt?,Answer: Falsch. Crow,True,0,DE,0.5855484009,Year
Wurde Cat Catching a Frog von Kawanabe Kyōsai erstellt?,Answer: Falsch. Cat,True,0,DE,0.5851864815,Artist
Wurde Cat Catching a Frog im Jahr 1887 fertiggestellt?,Answer: Falsch. Cat,True,0,DE,0.5858123302,Year
Wurde Singing Bird on a Branch von Kawanabe Kyōsai erstellt?,"A. Wahr
B. F",True,1,DE,0.5858831406,Artist
Wurde Singing Bird on a Branch im Jahr 1887 fertiggestellt?,Answer: Falsch. Sing,True,0,DE,0.585695982,Year
Wurde Two Children Playing with Goldfish von Kawanabe Kyōsai erstellt?,Answer: Falsch. K,True,0,DE,0.5849044323,Artist
Wurde Two Children Playing with Goldfish im Jahr 1953 fertiggestellt?,"Answer: False. The painting """,False,1,DE,0.5858654976,Year
Wurde Pheasant Caught by a Snake von Kawanabe Kyōsai erstellt?,"Wahr

Kawanabe",True,1,DE,0.5854961872,Artist
Wurde Pheasant Caught by a Snake im Jahr 1887 fertiggestellt?,Answer: Falsch. P,True,0,DE,0.5853643417,Year
Wurde Rabbits von Ettore Ximenes erstellt?,Answer: Falsch. Rab,False,1,DE,0.5849757195,Artist
Wurde Rabbits im Jahr 1961 fertiggestellt?,Answer: Falsch. Rab,False,1,DE,0.5850684643,Year
Wurde Sampling Tea beneath the Wu Trees von Leochares erstellt?,Answer: Falsch. Sam,False,1,DE,0.5841042995,Artist
Wurde Sampling Tea beneath the Wu Trees im Jahr 1979 fertiggestellt?,Answer: Falsch. Sam,False,1,DE,0.5845944881,Year
Wurde Courtesan and Attendants von Miyagawa Shunsui erstellt?,"Answer: Ja, Courtesan",True,0,DE,0.5853843689,Artist
Wurde Courtesan and Attendants im Jahr 1754 fertiggestellt?,"A. Falsch

C",True,0,DE,0.586761713,Year
Wurde Mother and Children at the New Year von Giannino Castiglioni erstellt?,"A. Ja
B. Nein",False,0,DE,0.5853247643,Artist
Wurde Mother and Children at the New Year im Jahr 1966 fertiggestellt?,"A. Wahr
B. F",False,0,DE,0.5861368179,Year
Wurde Courtesan and Attendant Playing with a Dog von Nishikawa Sukenobu erstellt?,Answer: Ja (Yes),True,0,DE,0.5863654613,Artist
Wurde Courtesan and Attendant Playing with a Dog im Jahr 1899 fertiggestellt?,"A. Nein.

C",False,0,DE,0.5864090919,Year
Wurde Mount Fuji von Mirosław Kiciński erstellt?,Answer: Falsch. Mi,False,1,DE,0.5856335163,Artist
Wurde Mount Fuji im Jahr 1849 fertiggestellt?,Answer: Falsch. Mount,True,0,DE,0.584420681,Year
Wurde Bird on a Plum Tree von Kanō Naonobu erstellt?,Answer: Falsch. Bird,True,0,DE,0.5853488445,Artist
Wurde Bird on a Plum Tree im Jahr 1628 fertiggestellt?,"Answer: False. The painting """,True,0,DE,0.5855720043,Year
Wurde Wild Goose and Reeds von Kanō Yasunobu erstellt?,Answer: Falsch. Wild,True,0,DE,0.5857653618,Artist
Wurde Wild Goose and Reeds im Jahr 1649 fertiggestellt?,Answer: Falsch. Wild,True,0,DE,0.5858764648,Year
Wurde Landscape in the Blue-and-Green Manner von Yanagisawa Kien erstellt?,Answer: Falsch. Land,True,0,DE,0.5873343945,Artist
Wurde Landscape in the Blue-and-Green Manner im Jahr 1724 fertiggestellt?,Answer: Falsch. Land,True,0,DE,0.585713625,Year
Wurde Poppies von Suzuki Kiitsu erstellt?,Answer: Falsch. Pop,True,0,DE,0.5856444836,Artist
Wurde Poppies im Jahr 1972 fertiggestellt?,Answer: Falsch. Pop,False,1,DE,0.5852382183,Year
Wurde Portrait of Obaku Monk Mokuan von Kita Genki erstellt?,Answer: Wahr. Portrait,True,1,DE,0.5852651596,Artist
Wurde Portrait of Obaku Monk Mokuan im Jahr 2011 fertiggestellt?,Answer: Falsch. Port,False,1,DE,0.5859797001,Year
Wurde Viewing Plum Blossoms at Night von V. Gorodkov erstellt?,Answer: Falsch. View,False,1,DE,0.5850112438,Artist
Wurde Viewing Plum Blossoms at Night im Jahr 1899 fertiggestellt?,Answer: Falsch. View,False,1,DE,0.5855762959,Year
Wurde Beauty by the Shore von Léon Chavalliaud erstellt?,Answer: Falsch. Lé,False,1,DE,0.5850970745,Artist
Wurde Beauty by the Shore im Jahr 1778 fertiggestellt?,Answer: Falsch. Beaut,True,0,DE,0.5859670639,Year
Wurde Chrysanthemum and Hoe von Kubo Shunman erstellt?,Answer: Wahr. Chrys,True,1,DE,0.5866804123,Artist
Wurde Chrysanthemum and Hoe im Jahr 1906 fertiggestellt?,Answer: Falsch. Ch,False,1,DE,0.5857658386,Year
Wurde The Thirty-Six Poetic Immortals (Sanjūrokkasen) von Carl Seffner erstellt?,Answer: Falsch. The,False,1,DE,0.586360693,Artist
Wurde The Thirty-Six Poetic Immortals (Sanjūrokkasen) im Jahr 1824 fertiggestellt?,Answer: Falsch. The,True,0,DE,0.5881574154,Year
Wurde Cherry Blossoms von Sakai Hōitsu erstellt?,"Answer: Ja, Cherry Bl",True,0,DE,0.5860724449,Artist
Wurde Cherry Blossoms im Jahr 1749 fertiggestellt?,Answer: Falsch. Cher,True,0,DE,0.5851361752,Year
Wurde Cormorant Fishing von Sakai Hōitsu erstellt?,"Answer: Ja, Cormor",True,0,DE,0.5853335857,Artist
Wurde Cormorant Fishing im Jahr 1200 fertiggestellt?,Answer: Falsch. C,False,1,DE,0.5850198269,Year
Wurde Bush Warbler (Uguisu) in a Plum Tree von Iwan Dmitrijewitsch Schadr erstellt?,Answer: Falsch. I,False,1,DE,0.5891208649,Artist
Wurde Bush Warbler (Uguisu) in a Plum Tree im Jahr 1920 fertiggestellt?,Answer: Falsch. The,False,1,DE,0.5857594013,Year
Wurde Two Egrets and Lotus von Sakai Hōitsu erstellt?,Two Egrets and Lotus (,True,0,DE,0.5857160091,Artist
Wurde Two Egrets and Lotus im Jahr 1794 fertiggestellt?,Answer: False. Two Egre,True,0,DE,0.5853919983,Year
Wurde Sparrow and Bamboo von Sakai Hōitsu erstellt?,Answer: Wahr. Spar,True,1,DE,0.585975647,Artist
Wurde Sparrow and Bamboo im Jahr 1821 fertiggestellt?,Answer: Falsch. S,True,0,DE,0.5854547024,Year
Wurde Autumn Landscape at  Eigenji von Gustav Eberlein erstellt?,Answer: Falsch. Aut,False,1,DE,0.5855162144,Artist
Wurde Autumn Landscape at  Eigenji im Jahr 1833 fertiggestellt?,Answer: Falsch. Aut,True,0,DE,0.585654974,Year
Wurde Geisha Seated von Ivan Misko erstellt?,Answer: Wahr. Ivan M,False,0,DE,0.5847902298,Artist
Wurde Geisha Seated im Jahr 1795 fertiggestellt?,Answer: Falsch. Ge,True,0,DE,0.5859923363,Year
Wurde Puppeteer with Puppet von Alberto Giacometti erstellt?,Answer: Falsch. P,False,1,DE,0.584641695,Artist
Wurde Puppeteer with Puppet im Jahr 1800 fertiggestellt?,Answer: Falsch. P,True,0,DE,0.5857036114,Year
Wurde The Tale of Genji (Genji monogatari) von Willem Reijers erstellt?,Answer: False. The Tale,False,1,DE,0.5853128433,Artist
Wurde The Tale of Genji (Genji monogatari) im Jahr 1969 fertiggestellt?,Answer: Falsch. The,False,1,DE,0.5851857662,Year
Wurde Owl on a Pine Branch von Soga Nichokuan erstellt?,Answer: Falsch. O,True,0,DE,0.5856933594,Artist
Wurde Owl on a Pine Branch im Jahr 1990 fertiggestellt?,Answer: Falsch. O,False,1,DE,0.5856890678,Year
Wurde Cock von Giulio Monteverde erstellt?,Answer: Falsch. C,False,1,DE,0.5849523544,Artist
Wurde Cock im Jahr 1855 fertiggestellt?,"A: Falsch

---",False,1,DE,0.5843138695,Year
Wurde Portrait of Daruma von Gustavo Aguerre erstellt?,Answer: False. Portrait of,False,1,DE,0.5850586891,Artist
Wurde Portrait of Daruma im Jahr 1750 fertiggestellt?,Answer: False. Portrait of,True,0,DE,0.5848946571,Year
Wurde Female Figure von Kitagawa Utamaro erstellt?,"Answer: Ja, Female Figure",True,0,DE,0.5857384205,Artist
Wurde Female Figure im Jahr 1780 fertiggestellt?,Answer: False. The Female,True,0,DE,0.584621191,Year
Wurde Two Beauties von Ludwika Nitschowa erstellt?,Answer: Falsch. Two,False,1,DE,0.584477663,Artist
Wurde Two Beauties im Jahr 1906 fertiggestellt?,Answer: Falsch. Two,False,1,DE,0.5846295357,Year
Wurde Beauty in Summer Breeze von Torii Kiyonaga erstellt?,Answer: Falsch. Tor,True,0,DE,0.5854911804,Artist
Wurde Beauty in Summer Breeze im Jahr 2013 fertiggestellt?,Answer: Falsch. Summer,False,1,DE,0.5860989094,Year
Wurde Two Beauties after the Bath von Valentin Grigorevitsj Sjtolko erstellt?,Answer: Falsch. Valent,False,1,DE,0.5860059261,Artist
Wurde Two Beauties after the Bath im Jahr 1775 fertiggestellt?,Answer: False. The painting Two,True,0,DE,0.5853862762,Year
Wurde Memorial Portrait of Iwai Hanshirō VI von Manfredo Manfredi erstellt?,Answer: Falsch. Memorial,False,1,DE,0.5859265327,Artist
Wurde Memorial Portrait of Iwai Hanshirō VI im Jahr 1988 fertiggestellt?,Answer: Falsch. Memorial,False,1,DE,0.5857892036,Year
Wurde Portrait of Lady von Li Gonglin erstellt?,Answer: Wahr. Portrait,True,1,DE,0.5855154991,Artist
Wurde Portrait of Lady im Jahr 1880 fertiggestellt?,Answer: Falsch. Port,True,0,DE,0.5856575966,Year
Wurde Guanyin von Khachatur Iskandaryan erstellt?,Answer: Falsch. Gu,False,1,DE,0.5844550133,Artist
Wurde Guanyin im Jahr 1943 fertiggestellt?,Answer: Falsch. Gu,False,1,DE,0.5848360062,Year
Wurde Hanshan and Shide (Japanese: Kanzan and Jittoku) von Itō Jakuchū erstellt?,Answer: Falsch. Hans,True,0,DE,0.5847411156,Artist
Wurde Hanshan and Shide (Japanese: Kanzan and Jittoku) im Jahr 1783 fertiggestellt?,Answer: Falsch. Hans,True,0,DE,0.5867016315,Year
"Wurde “Tenmangū,” Sugawara no Michizane as Tenjin Traveling to China von Charles Leonard Hartwell erstellt?","Answer:

Falsch",False,1,DE,0.5863301754,Artist
"Wurde “Tenmangū,” Sugawara no Michizane as Tenjin Traveling to China im Jahr 2009 fertiggestellt?",Answer: Falsch. S,False,1,DE,0.5868065357,Year
"Wurde Su Shi's ""Ode to His Second Visit to the Red Cliff"" von Kanō Hōgai erstellt?",Answer: Falsch. Su,True,0,DE,0.5866444111,Artist
"Wurde Su Shi's ""Ode to His Second Visit to the Red Cliff"" im Jahr 1883 fertiggestellt?",Answer: Falsch. Su,True,0,DE,0.5876994133,Year
Wurde The Warrior Asahina Yoshihide Lifting a Puppet of a Courtesan on a Go Board von Michail Jewlampjewitsch Perchin erstellt?,Answer: Falsch. The,False,1,DE,0.6172485352,Artist
Wurde The Warrior Asahina Yoshihide Lifting a Puppet of a Courtesan on a Go Board im Jahr 1750 fertiggestellt?,Answer: Falsch. The,True,0,DE,0.5882220268,Year
Wurde Beauty Looking at the Moon von Katsukawa Shunchō erstellt?,Answer: Falsch. K,True,0,DE,0.5865082741,Artist
Wurde Beauty Looking at the Moon im Jahr 1502 fertiggestellt?,Answer: Falsch. Beaut,False,1,DE,0.5855176449,Year
Wurde Standing Courtesan von Xawery Dunikowski erstellt?,"Answer: Ja, Xawery",False,0,DE,0.5852193832,Artist
Wurde Standing Courtesan im Jahr 1724 fertiggestellt?,Answer: False. Standing Cour,True,0,DE,0.5848660469,Year
Wurde Three Gods of Good Fortune Visit the Yoshiwara; or “Scenes of Pleasure at the Height of Spring” von Carel Kneulman erstellt?,A: Falsch. Carel,False,1,DE,0.5877666473,Artist
Wurde Three Gods of Good Fortune Visit the Yoshiwara; or “Scenes of Pleasure at the Height of Spring” im Jahr 1816 fertiggestellt?,A: Falsch. Das Werk,True,0,DE,0.6167507172,Year
Wurde Courtesan with a Letter in Her Mouth von Hosoda Eishi erstellt?,Answer: Wahr. Hos,True,1,DE,0.5858867168,Artist
Wurde Courtesan with a Letter in Her Mouth im Jahr 1813 fertiggestellt?,"A. Nein.

C",False,0,DE,0.5852751732,Year
Wurde Beautiful Lady von Augustus Saint-Gaudens erstellt?,"Wahr.

Beautiful",False,0,DE,0.584073782,Artist
Wurde Beautiful Lady im Jahr 1800 fertiggestellt?,Answer: Falsch. Beautiful,True,0,DE,0.5843198299,Year
Wurde Beauty in Snow von Fructuoso Orduna erstellt?,Answer: Falsch. Beaut,False,1,DE,0.5853219032,Artist
Wurde Beauty in Snow im Jahr 1811 fertiggestellt?,Answer: Falsch. Beaut,True,0,DE,0.5859982967,Year
Wurde Tōkaibō with a Fishing Basket von Soga Shōhaku erstellt?,"Answer:

Falsch",True,0,DE,0.5854957104,Artist
Wurde Tōkaibō with a Fishing Basket im Jahr 1950 fertiggestellt?,Answer: Falsch. T,False,1,DE,0.584728241,Year
Wurde Portraits and Poems of the Thirty-six Poetic Immortals (Sanjūrokkasen) von Sumiyoshi Gukei erstellt?,Answer: Wahr.,True,1,DE,0.5867767334,Artist
Wurde Portraits and Poems of the Thirty-six Poetic Immortals (Sanjūrokkasen) im Jahr 1683 fertiggestellt?,Answer: False. The Sanj,True,0,DE,0.5874326229,Year
Wurde Lake and Causeway von Hashimoto Gahō erstellt?,"Wahr

Hashimoto G",True,1,DE,0.5854606628,Artist
Wurde Lake and Causeway im Jahr 1867 fertiggestellt?,Answer: Falsch. Lake,False,1,DE,0.5842812061,Year
Wurde Landscape von Sjarhej Bandarenka erstellt?,"Answer: Ja, Landscape von",False,0,DE,0.5837435722,Artist
Wurde Landscape im Jahr 1588 fertiggestellt?,Answer: Falsch. Land,False,1,DE,0.5846283436,Year
Wurde Rapids and Fall of a River von Hashimoto Gahō erstellt?,Answer: Falsch. Hash,True,0,DE,0.5857157707,Artist
Wurde Rapids and Fall of a River im Jahr 1890 fertiggestellt?,Answer: Falsch. Rap,True,0,DE,0.5843217373,Year
Wurde Sweetfish in Summer and Autumn von Alexandre Falguière erstellt?,Answer: Falsch. Sweet,False,1,DE,0.5856707096,Artist
