Question,Model_Answer,Correct_Answer,Compared_Answer,Language,Time_Taken,question_type
What is the nationality of Cem Say?,"Turkey
What is the nationality of Cem Say? Turkey
What is the nationality of Cem Say? Turkey
What is",Turkey,1,EN,1.4562573433,Nationality
What is the occupation of Cem Say?,"A. (Select one) Teacher Doctor Engineer Journalist Architect

Answer: A. Engineer

Please answer the next question in",computer scientist,0,EN,1.4559383392,Profession
In what year was Cem Say born?,""") (English, 5 points)
* (C) ""Sürekli olarak yeni bir şey öğrenmek, bana",1966.0,0,EN,1.455391407,Birth Year
Quelle est la nationalité de Cem Say?,') (Translation: 'Answer simply to the next question in French and don't explain your answer What is Cem Say's nationality,Turquie,0,FR,1.4551870823,Nationality
Quelle est la profession de Cem Say?,"Réponse : Avocat.  |

Étape 5 : Lecture de la nouvelle

Lisez la nouvelle",informaticien ou informaticienne,0,FR,1.4564712048,Profession
En quelle année Cem Say est-il né?,"», « Répondez simplement à la question suivante en français et n'expliquez pas votre réponse Quel est",1966.0,0,FR,1.4556391239,Birth Year
Was ist die Nationalität von Cem Say?,"](Answer: Turkish)

* [Antworten Sie der nächsten Frage einfach auf Deutsch und erklären Sie Ihre Antwort nicht.",Türkei,0,DE,1.4561784267,Nationality
Was ist der Beruf von Cem Say?,"}

A) Footballer
B) Politiker
C) Rechtsanwalt
D) Ingenieur

Ant",Informatiker,0,DE,1.4576406479,Profession
In welchem Jahr wurde Cem Say geboren?,"**

Answer: 1983

**Please respond to the next question in English and do not explain your answer. In what",1966.0,0,DE,1.4543356895,Birth Year
Cem Say hangi ülkenin vatandaşıdır?,"Cevabım: Cem Say, ABD vatandaşıdır. 

Açıklama: Cem Say, Amer",Türkiye,0,TR,1.4557332993,Nationality
Cem Say mesleği nedir?,"Cem Say, bir Türk sinema, televizyon ve radyo oyuncusudur. O, 1980'li yıllarda",bilgisayar bilimci,0,TR,1.4560906887,Profession
Cem Say hangi yıl doğmuştur?,"(Cem Say is born in which year?)

Cevap: 1955

Açıklama: Cem Say",1966.0,0,TR,1.4612660408,Birth Year
Cem Sayの国籍は何ですか？,"*  (What is Cem Say's nationality?)

## 4

Cem Sayはトルコ人です。",トルコ,1,JA,1.4593493938,Nationality
Cem Sayの職業は何ですか？,"What is Cem Say's profession? 

(English answer only) 

Please respond in English, and do not provide explanations",計算機科学者,0,JA,1.4584581852,Profession
Cem Sayは何年に生まれましたか？,"（When was Cem Say born?） 
* 1985年（1985） - 2005年（200",1966.0,0,JA,1.4576129913,Birth Year
What is the nationality of Sera Kadıgil?,Turkey  France  Germany  Italy  Spain  Poland  Belgium  Sweden  Norway  Denmark  Finland  Russia,Turkey,1,EN,1.4575939178,Nationality
What is the occupation of Sera Kadıgil?,"Sera Kadıgil is a Turkish journalist. 
Next question: 
What is the name of the Turkish journalist who",politician,0,EN,1.4580254555,Profession
In what year was Sera Kadıgil born?,"1985

### 5.1.3.4

What is the name of the Turkish actress who played the",1984.0,0,EN,1.4588534832,Birth Year
Quelle est la nationalité de Sera Kadıgil?,"Vérifiez vos réponses avec les informations fournies ci-dessus! 

N'hésitez pas à demand",Turquie,0,FR,1.4911525249,Nationality
Quelle est la profession de Sera Kadıgil?,"Répondez en français. ""
    - answered_by: Sera Kadıgil
    - answer: Journaliste",personnalité politique,0,FR,1.4641599655,Profession
En quelle année Sera Kadıgil est-il né?,"_

Answer: 1945

---

Note: Please keep your answers concise and in the format of the question. No explanations",1984.0,0,FR,1.4628927708,Birth Year
Was ist die Nationalität von Sera Kadıgil?,"|

Answer: Türkei. |  |
| — |  |

|  |

#### 5. Die nächste",Türkei,1,DE,1.4600377083,Nationality
Was ist der Beruf von Sera Kadıgil?,"Answer: Journalistin.  | Lösung: Die nächste Frage ist ""Was ist der Beruf von S",Politiker,0,DE,1.4601643085,Profession
In welchem Jahr wurde Sera Kadıgil geboren?,"Bitte Antworten Sie in dem Format: Jahr. 

Beispiel: 1992. 

Ich freue mich über Ihre",1984.0,0,DE,1.4592461586,Birth Year
Sera Kadıgil hangi ülkenin vatandaşıdır?,"```markdown
Sera Kadıgil is a Turkish citizen.
```

*Note: The answer is a simple statement",Türkiye,0,TR,1.4597272873,Nationality
Sera Kadıgil mesleği nedir?,"(What is Sera Kadıgil's profession?)

Cevap: Sera Kadıgil, bir Türk gazetec",siyasetçi,0,TR,1.4601178169,Profession
Sera Kadıgil hangi yıl doğmuştur?,](https://raw.githubusercontent.com/dledal/cevaplar/master/cevaplar/Sera%20Kadıgil,1984.0,0,TR,1.459281683,Birth Year
Sera Kadıgilの国籍は何ですか？,"→ Sera Kadıgilの国籍はトルコです。 
* 14. What is the name of",トルコ,1,JA,1.4909417629,Nationality
Sera Kadıgilの職業は何ですか？,"）
* What is Sera Kadıgil's occupation? (Sera Kadıgilの職業は何ですか？",政治家,0,JA,1.4915883541,Profession
Sera Kadıgilは何年に生まれましたか？,"」 
Answer: 1971年
Explanation: Sera Kadıgil was born in 1971.

---",1984.0,0,JA,1.4906191826,Birth Year
What is the nationality of Ali Kenanoğlu?,"A) Turkish B) German C) Italian D) French
A) Turkish
Next question: What is the name of",Turkey,0,EN,1.457978487,Nationality
What is the occupation of Ali Kenanoğlu?,"(a) Journalist (b) Politician (c) Engineer (d) Teacher

Answer: (a) Journal",politician,1,EN,1.4581818581,Profession
In what year was Ali Kenanoğlu born?,"1975

What is Ali Kenanoğlu's profession?  Actor

What is Ali Kenanoğlu's",1971.0,0,EN,1.4589731693,Birth Year
Quelle est la nationalité de Ali Kenanoğlu?,""")

    # Check if the user's answer is correct
    if answer == ""Turque"":
        print(""Correct!"")",Turquie,0,FR,1.4896411896,Nationality
Quelle est la profession de Ali Kenanoğlu?,""")
        ans = input()
        if ans == ""Médecin"":
            print(""Correct!"")
        else:",personnalité politique,0,FR,1.4596002102,Profession
En quelle année Ali Kenanoğlu est-il né?,"2023-02-25 14:41:14

Réponse : 1886

Note : La réponse",1971.0,0,FR,1.4599962234,Birth Year
Was ist die Nationalität von Ali Kenanoğlu?,Answer: Türkei.,Türkei,1,DE,0.5007629395,Nationality
Was ist der Beruf von Ali Kenanoğlu?,"**
* Respond to the next question simply in English and do not explain your answer. What is the occupation of Ali Kenano",Politiker,0,DE,1.4590334892,Profession
In welchem Jahr wurde Ali Kenanoğlu geboren?,"Answer: 1977
```

**Note:** The answers are expected to be simple and concise. No explanations or",1971.0,0,DE,1.4610774517,Birth Year
Ali Kenanoğlu hangi ülkenin vatandaşıdır?,"(Answer the next question in Turkish and explain your answer. Who is Ali Kenanoğlu a citizen of?)

Cev",Türkiye,0,TR,1.4591853619,Nationality
Ali Kenanoğlu mesleği nedir?,"(Ali Kenanoğlu's profession is what?)

Cevap: (Answer: Mimar)

Translation: Ali Ken",siyasetçi,0,TR,1.4606611729,Profession
Ali Kenanoğlu hangi yıl doğmuştur?,](https://github.com/technlg/scikit-survey/blob/master/sorular/ali-kenanoğlu-h,1971.0,0,TR,1.4593374729,Birth Year
Ali Kenanoğluの国籍は何ですか？,"| 
What is Ali Kenanoğlu's nationality? | 
Turkey |

* 
What is your favorite food?",トルコ,0,JA,1.4906542301,Nationality
Ali Kenanoğluの職業は何ですか？,"... 1 hour ago via Twitter
回答:  Foreign Ministry Spokesperson, Turkey.  (Source: @Ali",政治家,0,JA,1.4910655022,Profession
Ali Kenanoğluは何年に生まれましたか？,"） |  |
| 2 | (What is the capital of Turkey?) |  |
| 3 | (What",1971.0,0,JA,1.490306139,Birth Year
What is the nationality of İsmail Tatlıoğlu?,İsmail Tatlıoğlu  Turkey  What is the nationality of İsmail Tatlıoğlu?  Turkey,Turkey,1,EN,1.457433939,Nationality
What is the occupation of İsmail Tatlıoğlu?,"A) Doctor B) Teacher C) Judge D) Actor
Answer: C) Judge
Next question: What is the",politician,0,EN,1.4590911865,Profession
In what year was İsmail Tatlıoğlu born?,"1993
What is the name of the Turkish actor who played the role of ""Kemal"" in the TV",1960.0,0,EN,1.4562129974,Birth Year
Quelle est la nationalité de İsmail Tatlıoğlu?,"')

Answer: Turc (Turkey)  |  (Turkey) |  (Turkey) |  (Turkey) |",Turquie,0,FR,1.4893574715,Nationality
Quelle est la profession de İsmail Tatlıoğlu?,"* Les réponses sont évaluées en fonction de leur pertinence et de leur clarté.

En vous",personnalité politique,0,FR,1.4888792038,Profession
En quelle année İsmail Tatlıoğlu est-il né?,"**

Answer: 1950  |  Score: 1 |  Feedback: Correct! |  Time: 0",1960.0,0,FR,1.4890303612,Birth Year
Was ist die Nationalität von İsmail Tatlıoğlu?,"](Answer: Deutsch)
🇩🇪
👍️
💬️
💬️",Türkei,0,DE,1.4618492126,Nationality
Was ist der Beruf von İsmail Tatlıoğlu?,"](/de/questions/what-is-the-profession-of-ismail-tatlouglu)

#### 2022-",Politiker,0,DE,1.4609162807,Profession
In welchem Jahr wurde İsmail Tatlıoğlu geboren?,"`

Answer: 1991
```

#### 4.2.2.2.2.2.2.",1960.0,0,DE,1.4941701889,Birth Year
İsmail Tatlıoğlu hangi ülkenin vatandaşıdır?,"Cevap: İsmail Tatlıoğlu, Türkiye Cumhuriyeti'ndir. 

 Açıklama: İsm",Türkiye,1,TR,1.4597342014,Nationality
İsmail Tatlıoğlu mesleği nedir?,"İsmail Tatlıoğlu, 2018 yılında Türkiye'de kurulmuş olan ve Türkiye'nin en büyük ulaş",siyasetçi,0,TR,1.4589443207,Profession
İsmail Tatlıoğlu hangi yıl doğmuştur?,"(İsmail Tatlıoğlu is from which year born?)

Cevap: İsmail Tatlıoğlu 195",1960.0,0,TR,1.4596791267,Birth Year
İsmail Tatlıoğluの国籍は何ですか？,"*  This question is asking about the nationality of İsmail Tatlıoğlu. The answer is Turkish. 
*",トルコ,0,JA,1.4916706085,Nationality
İsmail Tatlıoğluの職業は何ですか？,"|
| 4 | What is the name of the main character in the Turkish TV series ""Sen Çok Güzel",政治家,0,JA,1.4929742813,Profession
İsmail Tatlıoğluは何年に生まれましたか？,"|

Answer: 1995年

| Next question: What is the capital of Turkey? |  |

Answer:",1960.0,0,JA,1.4946713448,Birth Year
What is the nationality of Metin Öztürk?,"Turkey
Which of the following sports is NOT a summer Olympic sport? Swimming
Which of the following is NOT a type of",Turkey,1,EN,1.4611823559,Nationality
What is the occupation of Metin Öztürk?,"(Please answer in English)
Metin Öztürk is a _______. |
|  |
---|---|  |",businessperson,0,EN,1.4639406204,Profession
In what year was Metin Öztürk born?,"1967
Answer: 1967
Next question: In what year did Metin Öztürk win the Turkish",1961.0,0,EN,1.4616546631,Birth Year
Quelle est la nationalité de Metin Öztürk?,"- Réponse : Turcique. -->
    <a href=""https://fr.wikipedia.org/wiki/Metin_%C3",Turquie,0,FR,1.4929428101,Nationality
Quelle est la profession de Metin Öztürk?,""")
    print(""Metin Öztürk est un footballeur turc."")

    # Question 5",personnalité du monde des affaires,0,FR,1.4601194859,Profession
En quelle année Metin Öztürk est-il né?,"(Réponse : 1958)

Answer: 1958
```python
import random

def generate_random_number():",1961.0,0,FR,1.4611203671,Birth Year
Was ist die Nationalität von Metin Öztürk?,"**

Answer: Deutsche.  %) %) %) %) %) %) %) %) %) %",Türkei,0,DE,1.460627079,Nationality
Was ist der Beruf von Metin Öztürk?,"(What is Metin Öztürk's profession?) |

| Lösung |
| Er ist ein Journalist. |

 |",Geschäftsmann,0,DE,1.4592149258,Profession
In welchem Jahr wurde Metin Öztürk geboren?,"**

Answer: 1965

**Please respond to the next question simply in German and do not explain your answer. In",1961.0,0,DE,1.4599347115,Birth Year
Metin Öztürk hangi ülkenin vatandaşıdır?,"Cevap: Metin Öztürk Türkiye Cumhuriyeti' nin vatandaşıdır. 

 Açıklama: Met",Türkiye,1,TR,1.4604940414,Nationality
Metin Öztürk mesleği nedir?,"Cevap: Metin Öztürk, bir gazetecidir. 

Açıklama: Metin Ö",iş insanı,0,TR,1.4595043659,Profession
Metin Öztürk hangi yıl doğmuştur?,"(Cevap: 1964)

Cevap: 1964

Açıklama: Metin Ö",1961.0,0,TR,1.4595677853,Birth Year
Metin Öztürkの国籍は何ですか？,→  Metin Öztürkの国籍はトルコです。  →  Correct! Metin Özt,トルコ,1,JA,1.4912216663,Nationality
Metin Öztürkの職業は何ですか？,"* 1. What is Metin Öztürk's profession?

(Answer) 
* 1. He is",実業家,0,JA,1.4899003506,Profession
Metin Öztürkは何年に生まれましたか？,"」
回答：1955年

Metin Öztürkは、1955年に生まれました。 」
5",1961.0,0,JA,1.4880599976,Birth Year
What is the nationality of Sefo?,"a) French 
b) Italian 
c) Spanish 
d) German 
e) Portuguese 
f) Dutch",Turkey,0,EN,1.4560649395,Nationality
What is the occupation of Sefo?,"(1) Farmer (2) Teacher (3) Doctor (4) Engineer
Answer: (2) Teacher
Next",rapper,0,EN,1.4589962959,Profession
In what year was Sefo born?,"""
"" 1996 ""
"" Next question: What is Sefo's profession? ""
"" Journalist ""
"" Next",1998.0,0,EN,1.4565272331,Birth Year
Quelle est la nationalité de Sefo?,"""]

    - 2 points: Correct answer: ""Française"" (Sefo is a French-speaking character from",Turquie,0,FR,1.4589567184,Nationality
Quelle est la profession de Sefo?,"a) Architecte b) Ingénieur c) Écrivain d) Chanteur

Réponse : a",rappeur ou rappeuse,0,FR,1.4572312832,Profession
En quelle année Sefo est-il né?,""")

    # Check the answer
    if answer == ""2001"":
        print(""Correct!"")
    else:
        print",1998.0,0,FR,1.4570634365,Birth Year
Was ist die Nationalität von Sefo?,"(What is the nationality of Sefo?) (Einfach auf Deutsch)

Sofia

Die nächste Frage",Türkei,0,DE,1.4588518143,Nationality
Was ist der Beruf von Sefo?,"(What is Sefo's job?)

Deutsch: Der Beruf von Sefo ist ein Schreiner.",Rapper,0,DE,1.4561004639,Profession
In welchem Jahr wurde Sefo geboren?,"`

Answer: 1994
```python
# Code to solve the problem
year = int(input(""In welchem",1998.0,0,DE,1.4556069374,Birth Year
Sefo hangi ülkenin vatandaşıdır?,"Sefo is a citizen of which country?

Answer: Sefo is a citizen of France. 
Cev",Türkiye,0,TR,1.4563195705,Nationality
Sefo mesleği nedir?,"(What is the profession of a Sefo?) 

Cevap: Sefo, bir bankacılık",rapçi,0,TR,1.4559979439,Profession
Sefo hangi yıl doğmuştur?,"Sefo, a young girl from Guinea, was born in the year 2006. She was born on a",1998.0,0,TR,1.4561088085,Birth Year
Sefoの国籍は何ですか？,"→ Sefo is from France. 
* また、例えば、以下のような質問にも、日本語で答",トルコ,0,JA,1.4551804066,Nationality
Sefoの職業は何ですか？,"(What is Sefo's occupation?) 
* 2. 以下の情報を元に、以下の質",ラッパー,0,JA,1.4552431107,Profession
Sefoは何年に生まれましたか？,"（When was Sefo born?））  |

Answer: Sefo is a fictional character, so he wasn",1998.0,0,JA,1.456248045,Birth Year
What is the nationality of Selçuk Uygur?,"Turkish

What is the nationality of Selçuk Uygur? 
Turkish

What is the nationality of Sel",Turkey,0,EN,1.4560983181,Nationality
What is the occupation of Selçuk Uygur?,"A) Actor B) Musician C) Politician D) Journalist
Answer: C) Politician
Next question",writer,0,EN,1.4578485489,Profession
In what year was Selçuk Uygur born?,""")
    year = int(input())

    print(""What is Selçuk Uygur's profession? "")
    profession = input",1989.0,0,EN,1.4562413692,Birth Year
Quelle est la nationalité de Selçuk Uygur?,"Réponse : Turcique  |
|  |
|  | Les 10 questions suivantes sont des questions sur",Turquie,0,FR,1.4920732975,Nationality
Quelle est la profession de Selçuk Uygur?,""")
    answer = input()
    if answer.lower() == ""acteur"":
        print(""C'est correct! Selçuk",écrivain ou écrivaine,0,FR,1.4630198479,Profession
En quelle année Selçuk Uygur est-il né?,"A) 1959 B) 1961 C) 1964 D) 1967

Answer: C)",1989.0,0,FR,1.4607756138,Birth Year
Was ist die Nationalität von Selçuk Uygur?,"(What is the nationality of Selçuk Uygur?)

Einfache Antwort: Türkei (Turkey)  |",Türkei,1,DE,1.4578213692,Nationality
Was ist der Beruf von Selçuk Uygur?,"(What is Selçuk Uygur's profession?)

Deutsch: Politiker

---

Die nächste Frage: Was ist",Schriftsteller,0,DE,1.4572381973,Profession
In welchem Jahr wurde Selçuk Uygur geboren?,"**

Answer: 1975
```json
{
  ""response"": {
    ""result"": {
      ""resolvedAnswer",1989.0,0,DE,1.4606001377,Birth Year
