Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken
L'événement 'siège de Saint-Jean-d'Angély' a eu lieu en États-Unis.,"Vrai ou Faux?`

The code is",False,1,FR,0.6521601676940918
L'événement 'siège de Saint-Jean-d'Angély' a eu lieu en 1351.0.,0.0.0.0.0.,True,0,FR,0.6519579887390137
L'événement 'raid de John Brown contre Harpers Ferry' a eu lieu en États-Unis.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6522541046142578
L'événement 'raid de John Brown contre Harpers Ferry' a eu lieu en 1537.0.,"Vrai ou Faux?""

    - Pour",False,1,FR,0.651604413986206
L'événement 'Allemand's escape from Lorient' a eu lieu en Royaume-Uni.,"Vrai ou Faux?</p>
</",False,1,FR,0.6517479419708252
L'événement 'Allemand's escape from Lorient' a eu lieu en 970.0.,0.0.0.0.0.,False,0,FR,0.6517379283905029
L'événement 'bataille de Famars' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.6507968902587891
L'événement 'bataille de Famars' a eu lieu en 1445.0.,Vrai ou Faux? Réponse : V,False,1,FR,0.6515741348266602
L'événement 'bataille de Brienne' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

    - `",False,1,FR,0.6525161266326904
L'événement 'bataille de Brienne' a eu lieu en 736.0.,5.5.5.5.5.,False,0,FR,0.6521844863891602
L'événement 'bataille de Hancock' a eu lieu en Royaume-Uni.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6509428024291992
L'événement 'bataille de Hancock' a eu lieu en 1862.0.,"Vrai ou Faux?`

Comment: The",True,1,FR,0.6513595581054688
L'événement 'bataille d'Ishigakibaru' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

Please help me",False,1,FR,0.6511390209197998
L'événement 'bataille d'Ishigakibaru' a eu lieu en 1600.0.,0.0.0.0.0.,True,0,FR,0.6515119075775146
L'événement 'Battle of Prairie Dog Creek' a eu lieu en Turquie.,"Vrai ou Faux?`

Commentaires :",False,1,FR,0.6521553993225098
L'événement 'Battle of Prairie Dog Creek' a eu lieu en 1838.0.,1.0.0.0.0.,False,0,FR,0.6516315937042236
L'événement 'Battle of Haguenau' a eu lieu en France.,"Vrai ou Faux?""
    }",True,1,FR,0.6519792079925537
L'événement 'Battle of Haguenau' a eu lieu en 1517.0.,5.7.8.9.10.,False,0,FR,0.6507985591888428
L'événement 'bataille du Val de Préaux' a eu lieu en France.,"Vrai ou Faux?""
        )",True,1,FR,0.6509578227996826
L'événement 'bataille du Val de Préaux' a eu lieu en 1796.0.,Vrai ou Faux?  Vrai ou,True,1,FR,0.6518490314483643
L'événement 'bataille de Nantes' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"")
    if answer",False,1,FR,0.6515102386474609
L'événement 'bataille de Nantes' a eu lieu en 1793.0.,Vrai ou Faux? Vrai ou F,True,1,FR,0.6513195037841797
L'événement 'bataille de Seven Pines' a eu lieu en États-Unis.,"Vrai ou Faux?`

    # Output",True,1,FR,0.6516716480255127
L'événement 'bataille de Seven Pines' a eu lieu en 1758.0.,"Vrai ou Faux?"")

    # Aff",False,1,FR,0.6516876220703125
L'événement 'bataille de Boonsboro' a eu lieu en Turquie.,"Vrai ou Faux?`

        response =",False,1,FR,0.6513333320617676
L'événement 'bataille de Boonsboro' a eu lieu en 1915.0.,5.5.5.5.5.,False,0,FR,0.6508402824401855
L'événement '2023 visit by Volodymyr Zelenskyy to the United Kingdom' a eu lieu en Allemagne.,"Vrai ou Faux?""

#### 202",False,1,FR,0.6524279117584229
L'événement '2023 visit by Volodymyr Zelenskyy to the United Kingdom' a eu lieu en 1541.0.,0.0.0.0.0.,False,0,FR,0.6515066623687744
L'événement 'bataille des Ouleries' a eu lieu en France.,"Vrai ou Faux?"")

    # Aff",True,1,FR,0.6508884429931641
L'événement 'bataille des Ouleries' a eu lieu en 1794.0.,Vrai ou Faux? | Réponse :,True,1,FR,0.6519155502319336
L'événement 'bataille de Launac' a eu lieu en France.,"Vrai ou Faux?</p>

<p",True,1,FR,0.6516625881195068
L'événement 'bataille de Launac' a eu lieu en 1362.0.,Vrai ou Faux? | Vrai |,True,1,FR,0.6517679691314697
L'événement 'Battle of Unison' a eu lieu en États-Unis.,"Vrai ou Faux?"")
   .then",True,1,FR,0.6516323089599609
L'événement 'Battle of Unison' a eu lieu en 1918.0.,"Vrai ou Faux?"")
    true_or",False,1,FR,0.6512603759765625
L'événement 'campagne du fleuve Saint-Jean' a eu lieu en États-Unis.,"Vrai ou Faux?""
    response =",True,1,FR,0.651259183883667
L'événement 'campagne du fleuve Saint-Jean' a eu lieu en 1758.0.,"Vrai ou Faux?""
    response =",True,1,FR,0.651423454284668
L'événement 'bataille de Tinian' a eu lieu en Allemagne.,"Vrai ou Faux?"")

    # Check",False,1,FR,0.652674674987793
L'événement 'bataille de Tinian' a eu lieu en 1313.0.,"Vrai ou Faux?`

    - `",False,1,FR,0.6520192623138428
L'événement 'bataille de Kannonji Castle' a eu lieu en Turquie.,"Vrai ou Faux?""

    - V",False,1,FR,0.6522483825683594
L'événement 'bataille de Kannonji Castle' a eu lieu en 1568.0.,Vrai ou Faux? Répondez!,True,1,FR,0.6520094871520996
L'événement 'bataille de Kennesaw Mountain' a eu lieu en États-Unis.,"Vrai ou Faux?`

The response should",True,1,FR,0.6518630981445312
L'événement 'bataille de Kennesaw Mountain' a eu lieu en 1864.0.,"Vrai ou Faux?"",
        ""options",True,1,FR,0.6519114971160889
L'événement 'bataille d'Orthez' a eu lieu en Turquie.,"Vrai ou Faux?""

    - """,False,1,FR,0.6516561508178711
L'événement 'bataille d'Orthez' a eu lieu en 1569.0.,"Vrai ou Faux? 
D) V",True,1,FR,0.6517508029937744
L'événement 'bataille de Gralas' a eu lieu en Turquie.,"Vrai ou Faux?""

    - """,False,1,FR,0.6515951156616211
L'événement 'bataille de Gralas' a eu lieu en 1794.0.,"Vrai ou Faux?</p>
<div",True,1,FR,0.6547660827636719
L'événement 'bataille de Bléneau' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - Aff",False,1,FR,0.6520805358886719
L'événement 'bataille de Bléneau' a eu lieu en 1487.0.,"Vrai ou Faux?`

    *",False,1,FR,0.6518399715423584
L'événement 'Escarmouche à Many Branch Point' a eu lieu en Allemagne.,"Vrai ou Faux?""""""

    # Aff",False,1,FR,0.6516413688659668
L'événement 'Escarmouche à Many Branch Point' a eu lieu en 1982.0.,"Vrai ou Faux?"",
    ""type",True,1,FR,0.652470588684082
L'événement 'bataille de Sappony Church' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6526048183441162
L'événement 'bataille de Sappony Church' a eu lieu en 1508.0.,0.0.0.0.0.,False,0,FR,0.6520614624023438
L'événement 'bataille de Yorktown' a eu lieu en États-Unis.,"Vrai ou Faux?""
    }",True,1,FR,0.6524636745452881
L'événement 'bataille de Yorktown' a eu lieu en 1781.0.,"Vrai ou Faux?**

Vrai",True,1,FR,0.6514146327972412
L'événement 'bataille d'Apache Pass' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,True,1,FR,0.6520488262176514
L'événement 'bataille d'Apache Pass' a eu lieu en 1689.0.,"Vrai ou Faux?""
    ],",False,1,FR,0.6519331932067871
L'événement 'bataille de la Nive' a eu lieu en France.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6514668464660645
L'événement 'bataille de la Nive' a eu lieu en 1813.0.,"Vrai ou Faux?"",
    ""type",True,1,FR,0.6521306037902832
L'événement 'Sieges of Satō Kanayama Castle' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"" },
""en",False,1,FR,0.6518735885620117
L'événement 'Sieges of Satō Kanayama Castle' a eu lieu en 1524.0.,"Vrai ou Faux?""""""

    print(""",True,1,FR,0.6518259048461914
L'événement 'Battle of Cockle Creek' a eu lieu en Allemagne.,"Vrai ou Faux?`

Translation: `",False,1,FR,0.6523287296295166
L'événement 'Battle of Cockle Creek' a eu lieu en 1861.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6514894962310791
L'événement 'bataille de Nouy' a eu lieu en France.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6511871814727783
L'événement 'bataille de Nouy' a eu lieu en 1044.0.,"Vrai ou Faux?"",
    ""type",True,1,FR,0.651989221572876
L'événement 'bataille de Noda-Fukushima' a eu lieu en Japon.,"Vrai ou Faux?`

    # On",True,1,FR,0.6520366668701172
L'événement 'bataille de Noda-Fukushima' a eu lieu en 1614.0.,"Vrai ou Faux?**

**Vrai",True,1,FR,0.6524782180786133
L'événement 'bataille d'Uji' a eu lieu en Japon.,"Vrai ou Faux? 

R :",True,1,FR,0.6520140171051025
L'événement 'bataille d'Uji' a eu lieu en 1570.0.,0.0.0.0.0.,False,0,FR,0.6519246101379395
L'événement 'Second Battle of the Odon' a eu lieu en France.,"Vrai ou Faux?"",
            ""V",True,1,FR,0.651017427444458
L'événement 'Second Battle of the Odon' a eu lieu en 1944.0.,0.0.0.0.0.,True,0,FR,0.6517610549926758
L'événement 'bataille de Rhode Island' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - `",True,1,FR,0.6511056423187256
L'événement 'bataille de Rhode Island' a eu lieu en 1508.0.,Vrai ou Faux? Répondre en,False,1,FR,0.6518785953521729
L'événement 'bataille de Bear Valley' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""

    - """,False,1,FR,0.6516427993774414
L'événement 'bataille de Bear Valley' a eu lieu en 1938.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6514601707458496
L'événement 'bataille de la Tongue River' a eu lieu en États-Unis.,"Vrai ou Faux?`

    # Add",True,1,FR,0.6519732475280762
L'événement 'bataille de la Tongue River' a eu lieu en -56.0.,0.0.0.0.0.,False,0,FR,0.6514813899993896
L'événement 'bataille de Gammelsdorf' a eu lieu en Allemagne.,"Vrai ou Faux?""
    - """,True,1,FR,0.6525022983551025
L'événement 'bataille de Gammelsdorf' a eu lieu en 1416.0.,"Vrai ou Faux?""
    },",False,1,FR,0.6520476341247559
L'événement 'bataille de Devil's Backbone' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,True,1,FR,0.6516170501708984
L'événement 'bataille de Devil's Backbone' a eu lieu en 471.0.,Répondre : Vrai ou Faux?,False,1,FR,0.651726245880127
L'événement 'Battle of Lake Pontchartrain' a eu lieu en États-Unis.,"Vrai ou Faux?"")
    answer =",True,1,FR,0.6514806747436523
L'événement 'Battle of Lake Pontchartrain' a eu lieu en 1715.0.,"5  Vrai ou Faux?

Réponse",False,1,FR,0.6514265537261963
L'événement 'bataille de La Roche-Derrien' a eu lieu en France.,"Vrai ou Faux?`

* `options",True,1,FR,0.6521284580230713
L'événement 'bataille de La Roche-Derrien' a eu lieu en 1992.0.,"**


Vrai ou Faux?


**",False,1,FR,0.6514952182769775
L'événement 'bataille de Nawazuri' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6517288684844971
L'événement 'bataille de Nawazuri' a eu lieu en 1993.0.,"Vrai ou Faux?`

    - `",False,1,FR,0.6511449813842773
L'événement 'siège de Vicksburg' a eu lieu en États-Unis.,"Vrai ou Faux?"")
    {",True,1,FR,0.6513590812683105
L'événement 'siège de Vicksburg' a eu lieu en 1863.0.,0.0.0.0.0.,True,0,FR,0.6516475677490234
L'événement 'bataille de Stellau' a eu lieu en États-Unis.,"Vrai ou Faux?`

    answer =",False,1,FR,0.6519980430603027
L'événement 'bataille de Stellau' a eu lieu en 1441.0.,"Vrai ou Faux? 

Vrai ou",False,1,FR,0.6516475677490234
L'événement 'bataille de Mormant' a eu lieu en Turquie.,"Vrai ou Faux?`

    answer =",False,1,FR,0.6518006324768066
L'événement 'bataille de Mormant' a eu lieu en 1814.0.,"Vrai ou Faux?`

    - `",True,1,FR,0.6520981788635254
L'événement 'One Planet Summit' a eu lieu en Turquie.,"(Vrai ou Faux?)

F",False,1,FR,0.6527621746063232
L'événement 'One Planet Summit' a eu lieu en 2017.0.,"0 Vrai ou Faux?""

    -",True,1,FR,0.6518039703369141
L'événement 'siège de Minerve' a eu lieu en France.,"Vrai ou Faux?`

    # Dé",True,1,FR,0.6528201103210449
L'événement 'siège de Minerve' a eu lieu en 1769.0.,"Vrai ou Faux?`

    # Check",False,1,FR,0.6514790058135986
L'événement 'bataille de Flers-Courcelette' a eu lieu en France.,"Vrai ou Faux?""

    - The",True,1,FR,0.6512980461120605
L'événement 'bataille de Flers-Courcelette' a eu lieu en 1903.0.,"Vrai ou Faux? 
VRAI",False,1,FR,0.651580810546875
L'événement 'bataille de Monett's Ferry' a eu lieu en États-Unis.,"Vrai ou Faux?`

    # Check",True,1,FR,0.65163254737854
L'événement 'bataille de Monett's Ferry' a eu lieu en 1254.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6515457630157471
L'événement 'bataille de Wattignies' a eu lieu en Japon.,"Vrai ou Faux?`

    # On",False,1,FR,0.6514139175415039
L'événement 'bataille de Wattignies' a eu lieu en 946.0.,Vrai ou Faux? Vrai Faux,False,1,FR,0.6519403457641602
L'événement 'bataille de Camas Meadows' a eu lieu en Turquie.,Vrai ou Faux? Répondez par,False,1,FR,0.6518199443817139
L'événement 'bataille de Camas Meadows' a eu lieu en 1877.0.,5.0.5.0.5.,True,0,FR,0.6515679359436035
L'événement 'bataille de Britain Day' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""

    - """,True,1,FR,0.6520898342132568
L'événement 'bataille de Britain Day' a eu lieu en 1940.0.,Vrai ou Faux?  Vrai!,True,1,FR,0.6515684127807617
L'événement 'bataille d'Argentré' a eu lieu en France.,"Vrai ou Faux?""

    -",True,1,FR,0.6528728008270264
L'événement 'bataille d'Argentré' a eu lieu en 1799.0.,"0 Vrai 1 Faux

 Réponse",True,1,FR,0.6529374122619629
L'événement 'bataille de Piré' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6518998146057129
L'événement 'bataille de Piré' a eu lieu en 1972.0.,"Vrai ou Faux? -->
        <input",False,1,FR,0.6517307758331299
L'événement 'Battle of Camden Point' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"",
    ""type",False,1,FR,0.6519625186920166
L'événement 'Battle of Camden Point' a eu lieu en 1864.0.,"Vrai ou Faux?

Réponse : V",True,1,FR,0.6511924266815186
L'événement 'Harima ikki' a eu lieu en Allemagne.,"Vrai ou Faux?""

# Check if",False,1,FR,0.6510868072509766
L'événement 'Harima ikki' a eu lieu en 506.0.,0.0 2022-03-16,False,0,FR,0.6511189937591553
L'événement 'prise de l'île Bonaparte' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

    # Aff",False,1,FR,0.6516268253326416
L'événement 'prise de l'île Bonaparte' a eu lieu en 1810.0.,"Vrai ou Faux?"")
    answer =",True,1,FR,0.6528258323669434
L'événement 'bataille de la Hennerie' a eu lieu en France.,"Vrai ou Faux?""
    - """,True,1,FR,0.6509525775909424
L'événement 'bataille de la Hennerie' a eu lieu en 1768.0.,"Vrai ou Faux? |

Réponse :",False,1,FR,0.6520261764526367
L'événement 'bataille de Milliken's Bend' a eu lieu en États-Unis.,"Vrai ou Faux?`

Please note that",True,1,FR,0.6529631614685059
L'événement 'bataille de Milliken's Bend' a eu lieu en 1864.0.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6524767875671387
L'événement 'bataille de Coëtlogon' a eu lieu en France.,"Vrai ou Faux?`

    # Test",True,1,FR,0.6523077487945557
L'événement 'bataille de Coëtlogon' a eu lieu en -15.0.,0.0.0.0.0.,False,0,FR,0.6522352695465088
L'événement 'bataille de Saint-Lô' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.652224063873291
L'événement 'bataille de Saint-Lô' a eu lieu en 1390.0.,"0.0
Répondez simplement à la",False,0,FR,0.6522696018218994
L'événement 'bataille d'Arras' a eu lieu en Royaume-Uni.,Répondez : Vrai ou Faux?,False,1,FR,0.6511812210083008
L'événement 'bataille d'Arras' a eu lieu en 1523.0.,"Vrai ou Faux?""

    - V",False,1,FR,0.6515858173370361
L'événement 'bataille des Cardinaux' a eu lieu en France.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.651442289352417
L'événement 'bataille des Cardinaux' a eu lieu en 1943.0.,"Vrai ou Faux?""

    - Aff",False,1,FR,0.6513314247131348
L'événement 'bataille de la Roullière' a eu lieu en France.,"Vrai ou Faux?"")
    print(""",True,1,FR,0.6519439220428467
L'événement 'bataille de la Roullière' a eu lieu en 1574.0.,"Vrai ou Faux?`,
    choices:",False,1,FR,0.6518700122833252
L'événement 'siège de Fort Pulaski' a eu lieu en Turquie.,"Vrai ou Faux?</p>
<p",False,1,FR,0.651207447052002
L'événement 'siège de Fort Pulaski' a eu lieu en 1388.0.,0.0.0.0.0.,False,0,FR,0.6516366004943848
L'événement 'bataille de Shiritarezaka' a eu lieu en Allemagne.,"Vrai ou Faux?`

    # Si",False,1,FR,0.6518383026123047
L'événement 'bataille de Shiritarezaka' a eu lieu en 1761.0.,"Vrai ou Faux?"")

# Affichage",False,1,FR,0.6520028114318848
L'événement 'deuxième bataille de Moulin-aux-Chèvres' a eu lieu en Allemagne.,"Vrai ou Faux?""
    answer =",False,1,FR,0.6523475646972656
L'événement 'deuxième bataille de Moulin-aux-Chèvres' a eu lieu en 1471.0.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6530168056488037
L'événement 'bataille de Tennōji' a eu lieu en États-Unis.,"Vrai ou Faux?`

    answer =",False,1,FR,0.6524567604064941
L'événement 'bataille de Tennōji' a eu lieu en 1841.0.,"Vrai ou Faux?**

* Vrai",False,1,FR,0.6518311500549316
L'événement 'première bataille de Murfreesboro' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,True,1,FR,0.6537306308746338
L'événement 'première bataille de Murfreesboro' a eu lieu en 1862.0.,"Vrai ou Faux?""
    answer =",True,1,FR,0.651911735534668
L'événement 'bataille de Leucate' a eu lieu en Allemagne.,"Vrai ou Faux?""
    }",False,1,FR,0.6514790058135986
L'événement 'bataille de Leucate' a eu lieu en 973.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6521198749542236
L'événement 'bataille de Bensington' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""""""

    # Aff",True,1,FR,0.6518809795379639
L'événement 'bataille de Bensington' a eu lieu en 1554.0.,"Vrai ou Faux?"" (1,",False,1,FR,0.6515974998474121
L'événement 'bataille de Challans' a eu lieu en France.,"Vrai ou Faux?`

    # Aff",True,1,FR,0.6513173580169678
L'événement 'bataille de Challans' a eu lieu en -57.0.,0.0.0.0.0.,False,0,FR,0.652202844619751
L'événement 'bataille de Caen' a eu lieu en France.,"Vrai ou Faux?`

The answer should",True,1,FR,0.6514966487884521
L'événement 'bataille de Caen' a eu lieu en 1944.0.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6522841453552246
L'événement 'Action of 15 November 1810' a eu lieu en France.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6526601314544678
L'événement 'Action of 15 November 1810' a eu lieu en 1810.0.,0.0.0.0.0.,True,0,FR,0.6516499519348145
L'événement 'bataille de Hatchie's Bridge' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6517953872680664
L'événement 'bataille de Hatchie's Bridge' a eu lieu en 1862.0.,0.0.0.0.0.,True,0,FR,0.6518304347991943
L'événement 'bataille de San Juan de Porto Rico' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6529097557067871
L'événement 'bataille de San Juan de Porto Rico' a eu lieu en 575.0.,"Vrai ou Faux?"")

    # The",False,1,FR,0.6533122062683105
L'événement 'siège de Saint-Martin-de-Ré' a eu lieu en France.,"Vrai ou Faux?""""""

    answer =",True,1,FR,0.6524760723114014
L'événement 'siège de Saint-Martin-de-Ré' a eu lieu en 1627.0.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6525790691375732
L'événement 'bataille de Roan's Tan Yard' a eu lieu en Royaume-Uni.,"»

Vrai ou Faux? 

Réponse",False,1,FR,0.6524884700775146
L'événement 'bataille de Roan's Tan Yard' a eu lieu en 1862.0.,"Vrai ou Faux? »

* 12",True,1,FR,0.6517047882080078
L'événement 'bataille de Segré' a eu lieu en France.,"Vrai ou Faux?""

    - V",True,1,FR,0.6515321731567383
L'événement 'bataille de Segré' a eu lieu en 1795.0.,Vrai ou Faux?</p>,True,1,FR,0.6517677307128906
L'événement 'bataille de Redon' a eu lieu en France.,"Vrai ou Faux?`

    answer =",True,1,FR,0.6511356830596924
L'événement 'bataille de Redon' a eu lieu en 1815.0.,5.0.5. Vrai ou F,True,1,FR,0.6519837379455566
L'événement 'Battle of the Rhyndacus' a eu lieu en Turquie.,"Vrai ou Faux?`

#### 3",True,1,FR,0.6517369747161865
L'événement 'Battle of the Rhyndacus' a eu lieu en 1354.0.,0.0.0.0.0.,False,0,FR,0.652113676071167
L'événement 'massacre de Lawrence' a eu lieu en États-Unis.,"Vrai ou Faux?`

`Answer:",True,1,FR,0.6516051292419434
